team_id,league_id,season_id,team_name,# Pl,Comp, 90s, team_Tackles, team_Tackles_TklW, team_Tackles_Def_3rd, team_Tackles_Mid_3rd, team_Tackles_Att_3rd, team_Cha_Tkl, team_Cha_Att, team_Cha_Tkl%_new, team_Cha_Lost, team_Blocks, team_Blocks_Sh, team_Blocks_Pass, team_Blocks_Int, team_Blocks_Tkl+Int, team_Blocks_Clr, team_Blocks_Err
LL_ALM_24,LL_1,3,Almería,29,La Liga,38,557,322,292,202,63,280,623,0.449438202247191,343,435,122,313,322,879,855,13
LL_ALM_24,LL_1,4,Almería,35,La Liga,38,633,372,354,222,57,280,582,0.481099656357388,302,430,134,296,313,946,856,19
LL_ATM_3,LL_1,1,Atlético Madrid,25,La Liga,38,622,367,291,253,78,296,631,0.469096671949287,335,361,83,278,386,1008,671,7
LL_ATM_3,LL_1,2,Atlético Madrid,26,La Liga,380,636,346,290,279,67,293,619,0.473344103392569,326,372,98,274,365,1001,649,14
LL_ATM_3,LL_1,3,Atlético Madrid,27,La Liga,38,667,408,332,245,90,334,685,0.487591240875912,351,396,103,293,304,971,704,9
LL_ATM_3,LL_1,4,Atlético Madrid,27,La Liga,38,654,399,308,263,83,327,671,0.487332339791356,344,460,114,346,256,910,793,8
LL_ATM_3,LL_1,5,Atlético Madrid,24,La Liga,38,619,375,305,238,76,319,627,0.508771929824561,308,358,97,261,260,879,818,25
LL_BAR_4,LL_1,1,Barcelona,25,La Liga,38,499,293,223,195,81,224,522,0.42911877394636,298,325,70,255,361,860,429,16
LL_BAR_4,LL_1,2,Barcelona,38,La Liga,380,587,331,236,270,81,244,493,0.494929006085193,249,346,85,261,325,912,467,17
LL_BAR_4,LL_1,3,Barcelona,29,La Liga,38,522,324,211,216,95,227,498,0.455823293172691,271,353,82,271,253,775,439,17
LL_BAR_4,LL_1,4,Barcelona,29,La Liga,38,571,363,271,223,77,243,523,0.464627151051625,280,363,97,266,257,828,573,17
LL_BAR_4,LL_1,5,Barcelona,28,La Liga,38,538,332,186,245,107,271,520,0.521153846153846,249,329,60,269,227,765,601,14
LL_BET_5,LL_1,1,Betis,25,La Liga,38,556,314,274,220,62,211,556,0.379496402877698,345,361,74,287,452,1008,687,11
LL_BET_5,LL_1,2,Betis,31,La Liga,380,662,392,322,261,79,324,695,0.466187050359712,371,386,112,274,361,1023,777,11
LL_BET_5,LL_1,3,Betis,30,La Liga,38,665,421,373,238,54,338,701,0.482168330955777,363,411,112,299,364,1029,857,7
LL_BET_5,LL_1,4,Betis,35,La Liga,38,692,440,305,300,87,358,683,0.52415812591508,325,422,101,321,345,1037,801,9
LL_BET_5,LL_1,5,Betis,36,La Liga,38,645,397,271,273,101,342,644,0.531055900621118,302,406,113,293,356,1001,910,19
LL_BIL_2,LL_1,1,Athletic Club,27,La Liga,38,461,269,194,200,67,167,515,0.324271844660194,348,341,74,267,344,805,684,9
LL_BIL_2,LL_1,2,Athletic Club,26,La Liga,380,508,292,217,216,75,224,582,0.384879725085911,358,411,128,283,339,847,788,8
LL_BIL_2,LL_1,3,Athletic Club,26,La Liga,38,608,369,267,254,87,322,642,0.501557632398754,320,415,95,320,310,918,598,14
LL_BIL_2,LL_1,4,Athletic Club,27,La Liga,38,581,362,217,264,100,305,635,0.480314960629921,330,419,106,313,278,859,631,4
LL_BIL_2,LL_1,5,Athletic Club,31,La Liga,38,577,345,240,252,85,296,579,0.511226252158895,283,353,72,281,344,921,911,25
LL_CAD_6,LL_1,1,Cádiz,34,La Liga,38,573,317,305,216,52,247,607,0.406919275123558,360,368,99,269,437,1010,788,8
LL_CAD_6,LL_1,2,Cádiz,33,La Liga,380,647,380,346,238,63,301,711,0.423347398030942,410,390,106,284,413,1060,768,5
LL_CAD_6,LL_1,3,Cádiz,38,La Liga,38,623,410,358,205,60,320,671,0.476900149031297,351,425,128,297,270,893,853,13
LL_CAD_6,LL_1,4,Cádiz,34,La Liga,38,671,398,338,264,69,341,728,0.468406593406593,387,443,123,320,298,969,786,13
LL_CEL_7,LL_1,1,Celta Vigo,30,La Liga,38,662,368,332,259,71,238,694,0.342939481268012,456,399,89,310,405,1067,751,12
LL_CEL_7,LL_1,2,Celta Vigo,25,La Liga,380,696,409,324,279,93,286,762,0.375328083989501,476,423,91,332,376,1072,634,11
LL_CEL_7,LL_1,3,Celta Vigo,26,La Liga,38,664,413,319,269,76,295,676,0.436390532544379,381,393,84,309,368,1032,666,5
LL_CEL_7,LL_1,4,Celta Vigo,31,La Liga,38,627,382,302,243,82,308,662,0.465256797583082,354,434,116,318,297,924,832,9
LL_CEL_7,LL_1,5,Celta Vigo,30,La Liga,38,555,340,258,217,80,286,576,0.496527777777778,290,345,91,254,282,837,828,30
LL_EIB_8,LL_1,1,Eibar,30,La Liga,38,514,309,228,204,82,203,518,0.391891891891892,315,360,63,297,434,948,593,11
LL_ELC_9,LL_1,1,Elche,30,La Liga,38,551,335,324,189,38,210,578,0.363321799307958,368,357,97,260,386,937,689,11
LL_ELC_9,LL_1,2,Elche,28,La Liga,380,589,325,335,191,63,268,622,0.430868167202572,354,367,126,241,305,894,769,14
LL_ELC_9,LL_1,3,Elche,32,La Liga,38,633,363,367,212,54,280,603,0.464344941956882,323,413,131,282,323,956,766,13
LL_ESP_21,LL_1,2,Espanyol,34,La Liga,380,557,338,308,196,53,275,646,0.425696594427245,371,360,114,246,326,883,892,20
LL_ESP_21,LL_1,3,Espanyol,33,La Liga,38,652,379,330,239,83,301,600,0.501666666666667,299,416,134,282,338,990,788,9
LL_ESP_21,LL_1,5,Espanyol,27,La Liga,38,640,397,380,210,50,310,610,0.508196721311475,300,435,155,280,315,955,1131,21
LL_GET_10,LL_1,1,Getafe,31,La Liga,38,579,352,232,276,71,241,619,0.389337641357028,378,361,53,308,393,972,615,4
LL_GET_10,LL_1,2,Getafe,31,La Liga,380,587,360,266,243,78,248,594,0.417508417508418,346,400,96,304,401,988,719,8
LL_GET_10,LL_1,3,Getafe,25,La Liga,38,541,339,282,199,60,285,619,0.460420032310178,334,404,113,291,320,861,794,10
LL_GET_10,LL_1,4,Getafe,33,La Liga,38,608,364,269,251,88,291,577,0.504332755632582,286,342,103,239,307,915,730,6
LL_GET_10,LL_1,5,Getafe,30,La Liga,38,645,393,287,278,80,333,665,0.500751879699248,332,411,84,327,276,921,1065,15
LL_GIR_25,LL_1,3,Girona,29,La Liga,38,551,321,271,213,67,244,532,0.458646616541353,288,379,111,268,266,817,662,20
LL_GIR_25,LL_1,4,Girona,25,La Liga,38,544,340,264,222,58,274,521,0.525911708253359,247,378,124,254,257,801,661,21
LL_GIR_25,LL_1,5,Girona,30,La Liga,38,569,348,268,219,82,292,557,0.524236983842011,265,327,104,223,279,848,722,34
LL_GRA_11,LL_1,1,Granada,34,La Liga,38,499,279,226,213,60,185,468,0.395299145299145,283,388,128,260,392,891,764,7
LL_GRA_11,LL_1,2,Granada,32,La Liga,380,611,343,310,240,61,274,632,0.433544303797468,358,437,130,307,326,937,841,8
LL_GRA_11,LL_1,4,Granada,40,La Liga,38,637,374,336,237,64,289,623,0.463884430176565,334,404,110,294,280,917,779,26
LL_HUE_12,LL_1,1,Huesca,27,La Liga,38,556,322,309,191,56,239,579,0.412780656303972,340,342,83,259,437,993,616,7
LL_LAP_26,LL_1,4,Las Palmas,29,La Liga,38,662,397,328,263,71,305,633,0.481832543443918,328,416,98,318,281,943,761,14
LL_LAP_26,LL_1,5,Las Palmas,34,La Liga,38,619,370,308,253,58,307,592,0.518581081081081,285,434,139,295,321,940,971,28
LL_LEG_27,LL_1,5,Leganés,26,La Liga,38,633,384,301,250,82,295,599,0.492487479131886,304,436,157,279,332,965,1201,18
LL_LEV_13,LL_1,1,Levante,29,La Liga,38,512,283,268,189,55,208,543,0.383057090239411,335,336,94,242,432,944,680,15
LL_LEV_13,LL_1,2,Levante,31,La Liga,380,558,305,268,212,78,237,611,0.387888707037643,374,326,110,216,377,935,735,12
LL_MAL_22,LL_1,2,Mallorca,33,La Liga,380,607,332,301,235,71,248,551,0.450090744101633,303,374,119,255,344,951,826,9
LL_MAL_22,LL_1,3,Mallorca,31,La Liga,38,583,344,318,213,52,283,581,0.487091222030981,298,402,146,256,318,901,859,7
LL_MAL_22,LL_1,4,Mallorca,25,La Liga,38,686,388,347,281,58,340,657,0.517503805175038,317,369,131,238,365,1051,785,10
LL_MAL_22,LL_1,5,Mallorca,28,La Liga,38,584,361,305,211,68,257,500,0.514,243,389,153,236,326,910,1161,17
LL_OSA_14,LL_1,1,Osasuna,28,La Liga,38,524,281,223,217,84,224,552,0.405797101449275,328,349,100,249,392,916,774,7
LL_OSA_14,LL_1,2,Osasuna,29,La Liga,380,577,331,270,236,71,251,598,0.419732441471572,347,340,115,225,368,945,758,5
LL_OSA_14,LL_1,3,Osasuna,26,La Liga,38,534,328,256,196,82,266,588,0.452380952380952,322,392,97,295,315,849,749,10
LL_OSA_14,LL_1,4,Osasuna,29,La Liga,38,525,311,247,201,77,243,517,0.470019342359768,274,400,108,292,263,788,756,16
LL_OSA_14,LL_1,5,Osasuna,25,La Liga,38,614,365,296,239,79,311,618,0.503236245954692,307,388,102,286,266,880,918,16
LL_RAY_23,LL_1,2,Rayo Vallecano,28,La Liga,380,621,359,320,237,64,280,688,0.406976744186046,408,410,95,315,365,986,686,9
LL_RAY_23,LL_1,3,Rayo Vallecano,28,La Liga,38,636,393,262,276,98,281,664,0.423192771084337,383,428,92,336,309,945,680,11
LL_RAY_23,LL_1,4,Rayo Vallecano,26,La Liga,38,630,372,279,282,69,270,608,0.444078947368421,338,410,105,305,308,938,796,12
LL_RAY_23,LL_1,5,Rayo Vallecano,26,La Liga,38,626,396,328,218,80,309,664,0.465361445783133,355,443,128,315,334,960,973,22
LL_RMA_15,LL_1,1,Real Madrid,30,La Liga,38,531,318,266,188,77,192,532,0.360902255639098,340,344,83,261,398,929,544,12
LL_RMA_15,LL_1,2,Real Madrid,31,La Liga,380,560,345,281,195,84,211,502,0.420318725099602,291,379,114,265,334,894,526,17
LL_RMA_15,LL_1,3,Real Madrid,26,La Liga,38,542,353,242,212,88,259,565,0.458407079646018,306,365,105,260,296,838,469,5
LL_RMA_15,LL_1,4,Real Madrid,27,La Liga,38,557,368,252,214,91,225,461,0.488069414316703,236,401,104,297,296,853,552,14
LL_RMA_15,LL_1,5,Real Madrid,30,La Liga,38,586,359,294,209,83,264,486,0.54320987654321,222,353,105,248,331,917,633,19
LL_RSC_16,LL_1,1,Real Sociedad,30,La Liga,38,547,322,240,227,80,200,480,0.416666666666667,280,353,96,257,315,862,563,5
LL_RSC_16,LL_1,2,Real Sociedad,32,La Liga,380,586,339,271,234,81,260,546,0.476190476190476,286,382,105,277,348,934,703,6
LL_RSC_16,LL_1,3,Real Sociedad,30,La Liga,38,660,395,304,254,102,285,613,0.464926590538336,328,399,103,296,271,931,624,13
LL_RSC_16,LL_1,4,Real Sociedad,31,La Liga,38,650,405,271,285,94,283,552,0.51268115942029,269,405,118,287,253,903,693,15
LL_RSC_16,LL_1,5,Real Sociedad,31,La Liga,38,649,401,309,244,96,308,579,0.531951640759931,271,428,120,308,283,932,913,21
LL_SEV_17,LL_1,1,Sevilla,26,La Liga,38,492,297,220,200,72,184,510,0.36078431372549,326,310,90,220,362,854,636,10
LL_SEV_17,LL_1,2,Sevilla,33,La Liga,380,534,302,252,211,71,236,542,0.435424354243542,306,367,124,243,270,804,603,18
LL_SEV_17,LL_1,3,Sevilla,35,La Liga,38,587,367,261,230,96,281,591,0.475465313028765,310,361,127,234,339,926,633,9
LL_SEV_17,LL_1,4,Sevilla,35,La Liga,38,697,463,380,237,80,335,626,0.535143769968051,291,395,123,272,313,1010,772,9
LL_SEV_17,LL_1,5,Sevilla,35,La Liga,38,648,390,321,240,87,312,563,0.55417406749556,251,368,88,280,367,1015,931,17
LL_VAL_18,LL_1,1,Valencia,30,La Liga,38,463,277,241,163,59,198,592,0.33445945945946,394,372,123,249,392,855,785,12
LL_VAL_18,LL_1,2,Valencia,34,La Liga,380,591,364,289,217,85,266,623,0.426966292134831,357,373,93,280,339,930,746,8
LL_VAL_18,LL_1,3,Valencia,28,La Liga,38,678,428,340,254,84,311,645,0.482170542635659,334,370,75,295,288,966,643,21
LL_VAL_18,LL_1,4,Valencia,29,La Liga,38,657,379,335,250,72,309,618,0.5,309,392,105,287,324,981,842,9
LL_VAL_18,LL_1,5,Valencia,32,La Liga,38,647,415,340,228,79,321,573,0.56020942408377,252,366,96,270,302,949,953,19
LL_VLD_19,LL_1,1,Valladolid,32,La Liga,38,559,321,285,208,66,247,681,0.362701908957416,434,379,102,277,431,990,812,9
LL_VLD_19,LL_1,3,Valladolid,36,La Liga,38,671,396,334,251,86,296,628,0.471337579617834,332,432,149,283,345,1016,767,8
LL_VLD_19,LL_1,5,Valladolid,38,La Liga,38,596,357,342,204,50,276,566,0.487632508833922,290,450,160,290,311,907,944,29
LL_VLR_20,LL_1,1,Villarreal,29,La Liga,38,539,313,256,205,78,239,588,0.406462585034014,349,358,101,257,371,910,638,17
LL_VLR_20,LL_1,2,Villarreal,29,La Liga,380,538,312,250,197,91,229,476,0.48109243697479,247,330,109,221,329,867,644,16
LL_VLR_20,LL_1,3,Villarreal,32,La Liga,38,578,370,276,201,101,270,534,0.50561797752809,264,372,125,247,262,840,691,16
LL_VLR_20,LL_1,4,Villarreal,32,La Liga,38,576,348,288,212,76,260,532,0.488721804511278,272,386,130,256,304,880,789,12
LL_VLR_20,LL_1,5,Villarreal,31,La Liga,38,649,396,333,236,80,336,628,0.535031847133758,292,426,131,295,281,930,922,21
PL_ARS_1,PL_1,1,Arsenal,29,Premier League,38,456,252,206,184,66,212,547,0.387568555758684,335,368,113,255,351,807,643,16
PL_ARS_1,PL_1,2,Arsenal,27,Premier League,380,540,311,261,195,84,244,500,0.488,256,386,123,263,296,836,658,20
PL_ARS_1,PL_1,3,Arsenal,26,Premier League,38,568,343,238,212,118,249,510,0.488235294117647,261,362,86,276,237,805,599,23
PL_ARS_1,PL_1,4,Arsenal,25,Premier League,38,610,348,257,246,107,271,543,0.499079189686924,272,412,106,306,292,902,515,18
PL_ARS_1,PL_1,5,Arsenal,25,Premier League,38,598,348,220,249,129,260,515,0.504854368932039,255,328,106,222,225,823,680,33
PL_AST_2,PL_1,1,Aston Villa,24,Premier League,38,530,282,262,202,66,250,571,0.437828371278459,321,438,159,279,387,917,783,17
PL_AST_2,PL_1,2,Aston Villa,31,Premier League,380,634,382,300,259,75,300,649,0.462249614791988,349,453,140,313,339,973,693,13
PL_AST_2,PL_1,3,Aston Villa,26,Premier League,38,632,338,305,251,76,312,648,0.481481481481481,336,438,118,320,324,956,714,14
PL_AST_2,PL_1,4,Aston Villa,31,Premier League,38,547,311,269,210,68,260,550,0.472727272727273,290,389,113,276,236,783,597,13
PL_AST_2,PL_1,5,Aston Villa,28,Premier League,38,637,372,293,249,95,310,546,0.567765567765568,236,329,107,222,240,877,788,43
PL_BOU_3,PL_1,3,Bournemouth,31,Premier League,38,618,371,316,249,53,256,614,0.416938110749186,358,499,170,329,353,971,1027,11
PL_BOU_3,PL_1,4,Bournemouth,30,Premier League,38,693,410,301,281,111,325,688,0.472383720930233,363,504,153,351,357,1050,817,16
PL_BOU_3,PL_1,5,Bournemouth,29,Premier League,38,691,399,290,299,102,301,627,0.48006379585327,326,459,136,323,351,1042,1013,22
PL_BRE_4,PL_1,2,Brentford,29,Premier League,380,607,342,299,228,80,291,616,0.472402597402597,325,383,113,270,393,1000,863,7
PL_BRE_4,PL_1,3,Brentford,25,Premier League,38,588,338,271,228,89,253,597,0.423785594639866,344,456,168,288,341,929,822,14
PL_BRE_4,PL_1,4,Brentford,28,Premier League,38,677,399,349,250,78,317,697,0.45480631276901,380,474,142,332,378,1055,903,18
PL_BRE_4,PL_1,5,Brentford,28,Premier League,38,633,380,289,223,121,314,596,0.526845637583893,282,480,199,281,285,918,1040,28
PL_BRI_5,PL_1,1,Brighton,27,Premier League,38,628,334,297,251,80,252,603,0.417910447761194,351,417,97,320,425,1053,604,8
PL_BRI_5,PL_1,2,Brighton,26,Premier League,380,668,403,306,257,105,243,563,0.431616341030195,320,480,150,330,358,1026,723,12
PL_BRI_5,PL_1,3,Brighton,29,Premier League,38,616,340,270,242,104,266,561,0.47415329768271,295,392,104,288,303,919,432,15
PL_BRI_5,PL_1,4,Brighton,30,Premier League,38,644,366,292,252,100,307,658,0.466565349544073,351,437,140,297,288,932,603,21
PL_BRI_5,PL_1,5,Brighton,32,Premier League,38,705,431,287,297,121,350,703,0.497866287339972,353,439,122,317,315,1020,762,29
PL_BUR_21,PL_1,1,Burnley,25,Premier League,38,507,293,241,203,63,229,564,0.406028368794326,335,440,180,260,416,923,824,11
PL_BUR_21,PL_1,2,Burnley,23,Premier League,380,590,324,273,235,82,250,534,0.468164794007491,284,509,211,298,410,1000,887,18
PL_BUR_21,PL_1,4,Burnley,31,Premier League,38,607,342,282,247,78,284,584,0.486301369863014,300,477,169,308,280,887,837,22
PL_CHE_6,PL_1,1,Chelsea,27,Premier League,38,612,341,257,282,73,231,570,0.405263157894737,339,420,83,337,382,994,661,16
PL_CHE_6,PL_1,2,Chelsea,26,Premier League,380,621,348,267,269,85,257,567,0.45326278659612,310,408,96,312,347,968,641,15
PL_CHE_6,PL_1,3,Chelsea,32,Premier League,38,740,445,363,267,110,333,656,0.507621951219512,323,466,108,358,341,1081,661,21
PL_CHE_6,PL_1,4,Chelsea,32,Premier League,38,663,376,325,235,103,323,630,0.512698412698413,307,448,166,282,298,961,785,24
PL_CHE_6,PL_1,5,Chelsea,29,Premier League,38,588,371,243,244,101,273,536,0.509328358208955,263,356,103,253,272,860,695,45
PL_CRY_7,PL_1,1,Crystal Palace,24,Premier League,38,636,366,329,234,73,283,620,0.456451612903226,337,447,138,309,396,1032,774,13
PL_CRY_7,PL_1,2,Crystal Palace,24,Premier League,380,637,374,323,236,78,273,575,0.474782608695652,302,452,135,317,333,970,761,5
PL_CRY_7,PL_1,3,Crystal Palace,26,Premier League,38,690,421,354,246,90,281,532,0.528195488721804,251,463,119,344,359,1049,807,7
PL_CRY_7,PL_1,4,Crystal Palace,26,Premier League,38,788,464,373,301,114,337,609,0.553366174055829,272,456,122,334,323,1111,927,6
PL_CRY_7,PL_1,5,Crystal Palace,29,Premier League,38,767,450,374,300,93,324,643,0.503888024883359,319,485,144,341,334,1101,1088,19
PL_EVE_8,PL_1,1,Everton,29,Premier League,38,640,381,325,242,73,266,664,0.400602409638554,398,458,157,301,392,1032,847,19
PL_EVE_8,PL_1,2,Everton,33,Premier League,380,705,402,369,252,84,336,735,0.457142857142857,399,496,140,356,365,1070,815,15
PL_EVE_8,PL_1,3,Everton,28,Premier League,38,708,424,362,257,89,309,619,0.499192245557351,310,510,180,330,390,1098,874,17
PL_EVE_8,PL_1,4,Everton,26,Premier League,38,743,442,371,261,111,347,701,0.495007132667618,354,479,177,302,358,1101,882,12
PL_EVE_8,PL_1,5,Everton,26,Premier League,38,732,433,366,269,97,338,656,0.515243902439024,318,392,138,254,345,1077,1088,25
PL_FUL_9,PL_1,1,Fulham,28,Premier League,38,601,329,282,231,88,254,581,0.437177280550775,327,356,95,261,437,1038,794,13
PL_FUL_9,PL_1,3,Fulham,29,Premier League,38,625,350,295,229,101,299,588,0.508503401360544,289,455,125,330,340,965,749,15
PL_FUL_9,PL_1,4,Fulham,25,Premier League,38,679,384,339,260,80,346,678,0.510324483775811,332,437,117,320,371,1050,744,14
PL_FUL_9,PL_1,5,Fulham,26,Premier League,38,679,411,327,259,93,289,565,0.511504424778761,276,382,113,269,302,981,914,33
PL_IPS_10,PL_1,5,Ipswich Town,32,Premier League,38,589,340,294,214,81,281,604,0.46523178807947,323,436,185,251,303,892,1102,39
PL_LEE_24,PL_1,1,Leeds United,23,Premier League,38,740,417,378,279,83,310,769,0.403120936280884,459,406,149,257,397,1137,646,26
PL_LEE_24,PL_1,2,Leeds United,29,Premier League,380,787,437,396,298,93,408,886,0.460496613995485,478,473,143,330,395,1182,621,15
PL_LEE_24,PL_1,3,Leeds United,29,Premier League,38,840,480,376,343,121,412,870,0.473563218390805,458,536,131,405,392,1232,734,18
PL_LEI_11,PL_1,1,Leicester City,27,Premier League,38,681,403,319,263,99,295,676,0.436390532544379,381,386,90,296,438,1119,685,9
PL_LEI_11,PL_1,2,Leicester City,28,Premier League,380,690,384,336,270,84,306,720,0.425,414,469,146,323,367,1057,777,15
PL_LEI_11,PL_1,3,Leicester City,28,Premier League,38,699,412,345,291,63,308,677,0.454948301329394,369,517,170,347,367,1066,777,12
PL_LEI_11,PL_1,5,Leicester City,32,Premier League,38,728,431,361,278,89,336,695,0.483453237410072,359,505,198,307,327,1055,987,31
PL_LIV_12,PL_1,1,Liverpool,28,Premier League,38,526,303,195,231,100,220,543,0.405156537753223,323,338,58,280,347,873,563,20
PL_LIV_12,PL_1,2,Liverpool,27,Premier League,380,554,320,207,240,107,233,576,0.404513888888889,343,359,74,285,340,894,523,8
PL_LIV_12,PL_1,3,Liverpool,28,Premier League,38,590,370,228,250,112,281,651,0.431643625192012,370,350,74,276,333,923,568,20
PL_LIV_12,PL_1,4,Liverpool,30,Premier League,38,677,418,274,290,113,341,768,0.444010416666667,427,475,108,367,292,969,583,19
PL_LIV_12,PL_1,5,Liverpool,24,Premier League,38,642,391,271,267,104,340,656,0.518292682926829,316,367,97,270,299,941,724,31
PL_LUT_22,PL_1,4,Luton Town,28,Premier League,38,654,368,330,236,88,299,616,0.48538961038961,317,493,183,310,325,979,916,21
PL_MCI_13,PL_1,1,Manchester City,24,Premier League,38,498,271,198,212,88,234,576,0.40625,342,310,82,228,319,817,453,11
PL_MCI_13,PL_1,2,Manchester City,26,Premier League,380,498,284,183,214,101,227,509,0.445972495088409,282,267,55,212,279,777,403,7
PL_MCI_13,PL_1,3,Manchester City,24,Premier League,38,471,272,185,198,88,212,462,0.458874458874459,250,339,95,244,223,694,402,9
PL_MCI_13,PL_1,4,Manchester City,25,Premier League,38,517,305,183,221,113,222,458,0.48471615720524,236,353,75,278,233,750,457,17
PL_MCI_13,PL_1,5,Manchester City,30,Premier League,38,497,299,183,216,98,214,449,0.476614699331849,235,331,89,242,229,726,619,35
PL_MUN_14,PL_1,1,Manchester Utd,29,Premier League,38,551,311,252,239,60,231,572,0.403846153846154,341,418,116,302,386,937,634,20
PL_MUN_14,PL_1,2,Manchester Utd,29,Premier League,380,585,358,320,197,68,265,608,0.435855263157895,343,404,133,271,340,925,704,20
PL_MUN_14,PL_1,3,Manchester Utd,26,Premier League,38,657,400,343,231,83,300,600,0.5,300,496,146,350,352,1009,771,11
PL_MUN_14,PL_1,4,Manchester Utd,31,Premier League,38,676,409,334,240,102,349,715,0.488111888111888,366,534,207,327,313,989,884,12
PL_MUN_14,PL_1,5,Manchester Utd,31,Premier League,38,817,493,394,305,118,400,723,0.553250345781466,323,386,107,279,358,1175,759,26
PL_NEW_15,PL_1,1,Newcastle Utd,27,Premier League,38,512,268,257,213,42,207,547,0.378427787934186,340,423,160,263,362,874,908,10
PL_NEW_15,PL_1,2,Newcastle Utd,29,Premier League,380,659,383,334,266,59,304,641,0.474258970358814,337,420,162,258,360,1019,776,14
PL_NEW_15,PL_1,3,Newcastle Utd,27,Premier League,38,607,360,268,254,85,307,642,0.478193146417446,335,448,116,332,333,940,680,10
PL_NEW_15,PL_1,4,Newcastle Utd,32,Premier League,38,661,391,316,254,91,302,681,0.443465491923642,379,497,151,346,285,946,682,16
PL_NEW_15,PL_1,5,Newcastle Utd,24,Premier League,38,603,371,275,235,93,306,604,0.506622516556291,298,411,141,270,270,873,884,34
PL_NOR_25,PL_1,2,Norwich City,28,Premier League,380,614,368,322,242,50,297,714,0.415966386554622,417,450,180,270,381,995,860,14
PL_NOT_16,PL_1,3,Nott'ham Forest,33,Premier League,38,659,387,380,201,78,296,589,0.502546689303905,293,500,156,344,349,1008,944,7
PL_NOT_16,PL_1,4,Nott'ham Forest,33,Premier League,38,728,430,437,219,72,326,609,0.535303776683087,283,489,168,321,331,1059,968,13
PL_NOT_16,PL_1,5,Nott'ham Forest,23,Premier League,38,698,419,406,225,67,343,670,0.511940298507463,327,427,157,270,322,1020,1220,24
PL_SHE_23,PL_1,1,Sheffield Utd,27,Premier League,38,634,356,325,239,70,294,720,0.408333333333333,426,442,152,290,351,985,839,19
PL_SHE_23,PL_1,4,Sheffield Utd,35,Premier League,38,709,405,375,248,86,299,635,0.470866141732284,336,514,180,334,348,1057,1042,18
PL_SOU_17,PL_1,1,Southampton,29,Premier League,38,727,419,335,325,67,341,731,0.466484268125855,390,439,95,344,401,1128,681,10
PL_SOU_17,PL_1,2,Southampton,25,Premier League,380,602,340,285,243,74,248,581,0.426850258175559,333,430,132,298,446,1048,795,13
PL_SOU_17,PL_1,3,Southampton,36,Premier League,38,714,426,378,279,57,297,612,0.485294117647059,315,542,165,377,427,1141,852,11
PL_SOU_17,PL_1,5,Southampton,36,Premier League,38,652,378,310,266,76,280,584,0.47945205479452,304,433,201,232,305,957,988,51
PL_TOT_18,PL_1,1,Tottenham,24,Premier League,38,636,361,313,244,79,277,683,0.405563689604685,406,434,147,287,342,978,795,15
PL_TOT_18,PL_1,2,Tottenham,25,Premier League,380,598,349,286,244,68,262,584,0.448630136986301,322,470,161,309,355,953,793,15
PL_TOT_18,PL_1,3,Tottenham,29,Premier League,38,619,353,325,215,79,275,574,0.479094076655052,299,428,148,280,340,959,762,20
PL_TOT_18,PL_1,4,Tottenham,29,Premier League,38,724,451,335,264,125,360,691,0.520984081041968,331,445,132,313,355,1079,707,24
PL_TOT_18,PL_1,5,Tottenham,31,Premier League,38,661,414,285,271,105,296,598,0.494983277591973,302,448,159,289,322,983,821,41
PL_WAT_26,PL_1,2,Watford,30,Premier League,380,614,356,341,213,60,278,626,0.44408945686901,348,440,148,292,444,1058,899,19
PL_WES_19,PL_1,1,West Ham,24,Premier League,38,514,280,269,195,50,224,573,0.390924956369983,349,405,124,281,437,951,779,11
PL_WES_19,PL_1,2,West Ham,25,Premier League,380,534,301,273,199,62,240,557,0.430879712746858,317,420,175,245,374,908,781,5
PL_WES_19,PL_1,3,West Ham,25,Premier League,38,608,336,290,226,92,270,563,0.479573712255773,293,415,139,276,408,1016,810,10
PL_WES_19,PL_1,4,West Ham,26,Premier League,38,684,426,350,254,80,307,607,0.505766062602965,300,487,180,307,361,1045,906,9
PL_WES_19,PL_1,5,West Ham,27,Premier League,38,654,388,317,253,84,290,532,0.545112781954887,242,440,169,271,331,985,1037,28
PL_WES_27,PL_1,1,West Brom,30,Premier League,38,581,328,329,192,60,271,656,0.413109756097561,385,455,159,296,435,1016,876,13
PL_WOL_20,PL_1,1,Wolves,27,Premier League,38,588,335,322,220,46,277,611,0.453355155482815,334,359,117,242,432,1020,727,15
PL_WOL_20,PL_1,2,Wolves,26,Premier League,380,673,377,377,242,54,273,671,0.406855439642325,398,437,135,302,389,1062,820,20
PL_WOL_20,PL_1,3,Wolves,32,Premier League,38,660,370,363,222,75,285,616,0.462662337662338,331,497,175,322,279,939,817,19
PL_WOL_20,PL_1,4,Wolves,27,Premier League,38,739,430,415,247,77,312,607,0.514003294892916,295,506,173,333,284,1023,828,16
PL_WOL_20,PL_1,5,Wolves,32,Premier League,38,801,471,412,305,84,373,669,0.557548579970105,296,437,137,300,298,1099,947,25
SA_ATL_1,SA_1,1,Atalanta,30,Serie A,38,606,343,252,256,98,265,591,0.44839255499154,326,421,92,329,516,1122,484,11
SA_ATL_1,SA_1,2,Atalanta,32,Serie A,380,630,341,252,271,107,299,635,0.470866141732284,336,436,96,340,441,1071,483,6
