team_id,league_id,season_id,team_name,Comp,# Pl,90s,team_total_passes_Cmp,team_total_passes_Att,team_total_passes_Cmp%_new,team_total_passes_TotDist,team_total_passes_PrgDist,team_short_passes_Cmp,team_short_passes_Att,team_short_passes_Cmp%_new,team_medium_passes_Cmp,team_medium_passes_Att,team_medium_passes_Cmp%_new,team_long_passes_Cmp,team_long_passes_Att,team_long_passes_Cmp%_new,team_Ast,team_passes_KP,team_passes_PPA,team_passes_into_finalthird,team_passes_CrsPA,team_passes_PrgP
L1_LOR_7,L1_1,4,Lorient,Ligue 1,38,34,13284,16298,0.815069333660572,233137,84711,5717,6546,0.87335777574091,5786,6600,0.876666666666667,1284,2251,0.57041314971124,27,274,251,1004,56,1293
L1_LYO_8,L1_1,1,Lyon,Ligue 1,29,38,17683,21396,0.826462890259862,304026,112587,8263,9252,0.893104193687851,7091,8150,0.870061349693252,1737,2736,0.634868421052632,46,455,426,1444,77,1991
L1_LYO_8,L1_1,2,Lyon,Ligue 1,30,38,19787,23388,0.846032153240978,340268,116719,8987,9961,0.902218652745708,8403,9364,0.8973729175566,1780,2835,0.627865961199294,45,422,346,1486,66,1756
L1_LYO_8,L1_1,3,Lyon,Ligue 1,29,38,18956,22698,0.835139659881928,326617,110346,8477,9572,0.885603844546594,8134,9170,0.887022900763359,1688,2738,0.616508400292184,45,393,381,1575,76,1883
L1_LYO_8,L1_1,4,Lyon,Ligue 1,35,34,14823,17984,0.824232651245552,257980,90576,6513,7395,0.880730223123732,6362,7223,0.88079745258203,1409,2376,0.593013468013468,32,335,330,1163,74,1600
L1_LYO_8,L1_1,5,Lyon,Ligue 1,31,34,16061,19063,0.842522163353092,263677,88666,7944,8738,0.909132524605173,6605,7372,0.895957677699403,1102,1978,0.557128412537917,46,350,371,1215,58,1615
L1_MAR_9,L1_1,1,Marseille,Ligue 1,31,38,16481,20532,0.802698227157608,280703,101346,7937,8895,0.89229904440697,6509,7552,0.861890889830508,1511,2858,0.528691392582225,45,299,228,1196,52,1499
L1_MAR_9,L1_1,2,Marseille,Ligue 1,27,38,21253,24524,0.866620453433371,361998,109449,9918,10745,0.923033969288041,8776,9635,0.910845874416191,1878,2900,0.647586206896552,40,384,336,1547,59,1866
L1_MAR_9,L1_1,3,Marseille,Ligue 1,30,38,16817,20689,0.81284740683455,300757,97471,7113,8165,0.87115737905695,7385,8560,0.862733644859813,1744,2795,0.62397137745975,38,397,443,1555,98,1919
L1_MAR_9,L1_1,4,Marseille,Ligue 1,33,34,14716,18000,0.817555555555556,259765,88302,6190,7030,0.880512091038407,6752,7732,0.87325400931195,1310,2344,0.558873720136519,32,349,324,1272,88,1613
L1_MAR_9,L1_1,5,Marseille,Ligue 1,32,34,20427,23240,0.878958691910499,323783,101486,10229,10983,0.931348447600838,8543,9350,0.913689839572192,1062,1793,0.592303402119353,49,381,325,1513,69,1714
L1_MET_10,L1_1,1,Metz,Ligue 1,27,38,13167,16956,0.776539278131635,242610,90624,5653,6462,0.874806561436088,5598,6622,0.845363938387194,1579,2982,0.529510395707579,28,316,191,936,70,1221
L1_MET_10,L1_1,2,Metz,Ligue 1,36,38,12069,15688,0.769314125446201,222449,84751,5120,6014,0.85134685733289,5157,6079,0.848330317486429,1430,2715,0.52670349907919,24,275,126,818,49,1015
L1_MET_10,L1_1,4,Metz,Ligue 1,30,34,8816,11986,0.735524778908727,177167,68613,3132,3872,0.808884297520661,4173,5024,0.830613057324841,1317,2559,0.514654161781946,25,234,152,685,61,910
L1_MON_11,L1_1,1,Monaco,Ligue 1,30,38,17738,21991,0.806602701104998,318971,108259,7468,8476,0.881075979235488,8001,9214,0.868352507054482,1824,3175,0.574488188976378,52,370,364,1347,80,1750
L1_MON_11,L1_1,2,Monaco,Ligue 1,27,38,16300,20559,0.792840118682815,293011,105287,6964,8024,0.8678963110668,7227,8416,0.858721482889734,1702,3045,0.558949096880131,45,348,393,1387,82,1871
L1_MON_11,L1_1,3,Monaco,Ligue 1,27,38,14414,18378,0.784307323974317,263795,99640,5987,7079,0.845740923859302,6203,7320,0.8474043715847,1718,2930,0.586348122866894,47,358,374,1373,59,1820
L1_MON_11,L1_1,4,Monaco,Ligue 1,30,34,14825,18346,0.808078055161888,260568,96791,6362,7376,0.862527114967462,6547,7589,0.862696007379101,1414,2430,0.581893004115226,45,370,365,1364,46,1726
L1_MON_11,L1_1,5,Monaco,Ligue 1,28,34,14561,17916,0.812737218129047,245412,90154,6877,7784,0.883478931140802,6192,7109,0.871008580672387,1143,2134,0.535613870665417,49,390,391,1232,59,1638
L1_MOP_12,L1_1,1,Montpellier,Ligue 1,25,38,12720,16620,0.765342960288809,250354,102518,5023,5873,0.855269879107781,5305,6394,0.829684078823897,2068,3425,0.603795620437956,42,333,250,1011,121,1315
L1_MOP_12,L1_1,2,Montpellier,Ligue 1,27,38,13951,17804,0.783587957762301,246694,95721,6234,7133,0.87396607318099,5560,6581,0.844856404801702,1585,2917,0.543366472403154,31,290,239,957,70,1282
L1_MOP_12,L1_1,3,Montpellier,Ligue 1,31,38,12420,16221,0.765674126132791,223908,86793,5391,6416,0.840243142144638,4978,5904,0.843157181571816,1511,2866,0.527215631542219,41,310,215,906,60,1250
L1_MOP_12,L1_1,4,Montpellier,Ligue 1,31,34,11198,14618,0.766041866192366,209508,81796,4428,5251,0.843267948962102,4815,5705,0.843996494303243,1503,2790,0.538709677419355,26,304,216,900,64,1174
L1_MOP_12,L1_1,5,Montpellier,Ligue 1,35,34,11442,14420,0.793481276005548,210740,76029,4844,5530,0.875949367088608,4897,5675,0.862907488986784,1384,2425,0.570721649484536,13,255,169,875,75,1039
L1_NAN_13,L1_1,1,Nantes,Ligue 1,25,38,12326,16537,0.74535889218117,217118,85188,5694,6654,0.855725879170424,4978,6151,0.809299300926679,1305,2790,0.467741935483871,28,298,175,1103,49,1350
L1_NAN_13,L1_1,2,Nantes,Ligue 1,26,38,12580,16481,0.763303197621504,232016,88021,5386,6257,0.860795908582388,5234,6315,0.828820269200317,1572,2976,0.528225806451613,37,327,204,1086,76,1330
L1_NAN_13,L1_1,3,Nantes,Ligue 1,29,38,13283,17169,0.773661832372299,249004,92349,5334,6308,0.845592897907419,5788,6906,0.838111786852013,1710,3062,0.558458523840627,27,330,248,1217,103,1565
L1_NAN_13,L1_1,4,Nantes,Ligue 1,35,34,12180,15384,0.791731669266771,219808,81996,5084,5814,0.874441004471964,5410,6278,0.861739407454604,1273,2486,0.51206757843926,17,275,230,971,78,1243
L1_NAN_13,L1_1,5,Nantes,Ligue 1,30,34,10999,13956,0.788119805101748,198112,76026,4741,5379,0.881390593047035,4886,5607,0.871410736579276,1116,2236,0.499105545617174,27,257,216,878,85,1053
L1_NIC_14,L1_1,1,Nice,Ligue 1,31,38,18110,21589,0.838853119644263,309198,101348,8487,9373,0.90547316760909,7619,8561,0.889966125452634,1563,2622,0.596109839816934,26,282,230,1156,59,1531
L1_NIC_14,L1_1,2,Nice,Ligue 1,27,38,16159,19832,0.814794271883824,281750,98166,7356,8328,0.88328530259366,6858,7835,0.875303126994256,1515,2645,0.572778827977316,35,334,261,1151,102,1474
L1_NIC_14,L1_1,3,Nice,Ligue 1,34,38,17325,20784,0.83357390300231,302310,104293,7763,8659,0.896523848019402,7395,8322,0.888608507570296,1612,2744,0.587463556851312,32,389,294,1195,81,1534
L1_NIC_14,L1_1,4,Nice,Ligue 1,27,34,15511,18379,0.843952336906252,255169,85900,7507,8293,0.905221270951405,6438,7248,0.888245033112583,1061,1950,0.544102564102564,23,326,255,899,68,1245
L1_NIC_14,L1_1,5,Nice,Ligue 1,31,34,13129,16103,0.815313916661492,221429,82784,6345,7100,0.893661971830986,5509,6336,0.86947601010101,1015,1909,0.531691985332635,43,353,321,951,65,1320
L1_NÎM_15,L1_1,1,Nîmes,Ligue 1,33,38,12696,16714,0.759602728251765,239437,90404,5153,5992,0.85997997329773,5509,6565,0.839146991622239,1656,3200,0.5175,26,285,199,903,58,1200
L1_PSG_16,L1_1,1,Paris S-G,Ligue 1,33,38,22941,26137,0.877721238091594,354458,118629,12123,13008,0.931964944649446,8404,9299,0.903753091730294,1439,2205,0.652607709750567,52,411,427,1831,74,2089
L1_PSG_16,L1_1,2,Paris S-G,Ligue 1,36,38,23831,26660,0.893885971492873,379833,120661,12093,12973,0.932166807985817,9125,9855,0.925925925925926,1662,2239,0.742295667708799,65,433,403,1844,51,2055
L1_PSG_16,L1_1,3,Paris S-G,Ligue 1,26,38,23694,26476,0.894923704487083,370887,117063,12058,13038,0.924835097407578,8984,9684,0.927715819909128,1551,2115,0.733333333333333,62,435,479,1901,46,2029
L1_PSG_16,L1_1,4,Paris S-G,Ligue 1,29,34,21536,24396,0.882767666830628,366597,106542,9423,10335,0.911756168359942,9980,10802,0.923902980929458,1507,2177,0.692237023426734,61,425,365,1763,53,1915
L1_PSG_16,L1_1,5,Paris S-G,Ligue 1,28,34,23156,25781,0.89818083084442,384671,110280,10887,11622,0.936757872999484,10098,10815,0.93370319001387,1623,2267,0.715924128804588,69,521,450,1849,71,2123
L1_REI_17,L1_1,1,Reims,Ligue 1,29,38,13535,17170,0.788293535235876,258466,89989,5325,6112,0.871236910994764,6107,7064,0.864524348810872,1800,3175,0.566929133858268,23,275,210,968,57,1246
L1_REI_17,L1_1,2,Reims,Ligue 1,35,38,12097,15811,0.765100246663715,222517,84221,5187,6061,0.855799373040752,5070,6048,0.838293650793651,1511,2767,0.546078785688471,27,307,233,878,76,1185
L1_REI_17,L1_1,3,Reims,Ligue 1,34,38,13670,17565,0.77825220609166,255023,95219,5346,6462,0.827298050139276,6288,7422,0.847210994341148,1634,2771,0.589678816311801,31,383,323,1234,87,1717
L1_REI_17,L1_1,4,Reims,Ligue 1,29,34,12995,16365,0.794072716162542,243795,83980,4942,5830,0.847684391080618,6140,7027,0.873772591433044,1553,2684,0.578614008941878,28,318,241,1098,76,1425
L1_REI_17,L1_1,5,Reims,Ligue 1,34,34,11657,14602,0.798315299274072,203427,75490,5338,6018,0.887005649717514,4868,5628,0.864960909737029,1110,2150,0.516279069767442,19,276,224,861,80,1156
L1_REN_18,L1_1,1,Rennes,Ligue 1,32,38,20011,23914,0.836790164757046,351486,119377,9190,10204,0.90062720501764,8499,9564,0.888644918444166,1926,3135,0.614354066985646,39,376,293,1556,83,1883
L1_REN_18,L1_1,2,Rennes,Ligue 1,28,38,17605,21263,0.827964069040117,330949,109096,7052,8029,0.878316104122556,7902,8886,0.889264010803511,2224,3332,0.667466986794718,61,426,367,1287,89,1737
L1_REN_18,L1_1,3,Rennes,Ligue 1,32,38,17618,21193,0.831312225734912,329357,104782,6547,7582,0.863492482194672,8678,9724,0.892431098313451,1943,2973,0.653548604103599,47,396,378,1422,75,1922
L1_REN_18,L1_1,4,Rennes,Ligue 1,29,34,14481,17580,0.823720136518771,266518,91799,5645,6490,0.86979969183359,6806,7723,0.881263757607148,1575,2513,0.626740947075209,29,351,311,1257,61,1639
L1_REN_18,L1_1,5,Rennes,Ligue 1,35,34,13914,16913,0.822680778099687,244981,84751,6055,6811,0.889003083247688,6276,7138,0.879237881759596,1246,2132,0.584427767354597,32,318,265,1083,62,1440
L1_SAI_19,L1_1,1,Saint-Étienne,Ligue 1,40,38,13609,17666,0.77034982452168,244243,93333,6072,7028,0.863972680705748,5531,6605,0.837395912187736,1579,2986,0.528801071667783,28,330,228,934,87,1229
L1_SAI_19,L1_1,2,Saint-Étienne,Ligue 1,39,38,13880,17876,0.776460058178564,248217,88269,6137,7086,0.866073948631104,5607,6671,0.840503672612802,1593,2972,0.53600269179004,25,312,200,1058,62,1400
L1_SAI_19,L1_1,5,Saint-Étienne,Ligue 1,32,34,13001,15954,0.814905352889558,218182,80494,6224,6913,0.900332706495009,5489,6265,0.876137270550678,973,1997,0.487230846269404,28,269,237,1024,34,1262
L1_STR_20,L1_1,1,Strasbourg,Ligue 1,26,38,13120,17175,0.763901018922853,263920,100553,4985,5851,0.85199111263032,5680,6733,0.843606119114808,2137,3638,0.58741066520066,26,272,253,1012,98,1301
L1_STR_20,L1_1,2,Strasbourg,Ligue 1,26,38,14576,18653,0.781429260708733,269517,97463,6112,7060,0.8657223796034,6190,7296,0.848410087719298,1856,3259,0.569499846578705,40,348,334,1184,108,1589
L1_STR_20,L1_1,3,Strasbourg,Ligue 1,29,38,13337,17277,0.771951148926318,243280,88687,5565,6548,0.849877825290165,5799,6916,0.83849045691151,1518,2902,0.523087525844245,28,324,313,1110,97,1351
L1_STR_20,L1_1,4,Strasbourg,Ligue 1,30,34,12021,15031,0.799747189142439,225581,77797,4556,5286,0.861899356791525,5863,6761,0.867179411329685,1315,2383,0.551825430130088,24,280,218,903,67,1152
L1_STR_20,L1_1,5,Strasbourg,Ligue 1,30,34,14667,17462,0.8399381514145,252607,87865,6434,7096,0.906708004509583,6989,7831,0.892478610649981,998,1882,0.53028692879915,43,273,216,896,50,1204
L1_TOU_25,L1_1,3,Toulouse,Ligue 1,29,38,15392,19236,0.800166354751508,275031,102525,6715,7800,0.860897435897436,6477,7508,0.862679808204582,1671,2815,0.59360568383659,33,329,297,1259,59,1737
L1_TOU_25,L1_1,4,Toulouse,Ligue 1,26,34,13014,16304,0.798209028459274,231736,82869,5571,6480,0.859722222222222,5860,6824,0.85873388042204,1239,2195,0.564464692482916,30,301,259,1057,60,1405
L1_TOU_25,L1_1,5,Toulouse,Ligue 1,27,34,11674,14867,0.785229030739221,203673,74918,5182,5953,0.870485469511171,5259,6118,0.85959463877084,964,2027,0.475579674395659,34,297,284,879,65,1219
L1_TRO_22,L1_1,2,Troyes,Ligue 1,35,38,13093,16828,0.778048490610887,232760,90537,6026,6920,0.870809248554913,5156,6130,0.841109298531811,1466,2726,0.537784299339692,23,285,216,937,85,1216
L1_TRO_22,L1_1,3,Troyes,Ligue 1,32,38,12751,16193,0.787439016859137,226331,85483,5580,6477,0.861509958314034,5447,6399,0.851226754180341,1278,2441,0.523555919705039,26,303,206,941,63,1235
LL_ALA_1,LL_1,1,Alavés,La Liga,30,38,10217,14390,0.710006949270326,196749,86617,4465,5486,0.813889901567626,4015,5139,0.781280404748006,1482,2923,0.50701334245638,21,256,189,789,82,939
LL_ALA_1,LL_1,2,Alavés,La Liga,33,38,9676,14175,0.682610229276896,191044,85739,4158,5174,0.803633552377271,3774,4954,0.761808639483246,1524,3158,0.482583913869538,20,260,199,835,84,984
LL_ALA_1,LL_1,4,Alavés,La Liga,30,38,10091,14116,0.714862567299518,191648,83394,4443,5283,0.840999432140829,4011,5052,0.793942992874109,1375,2889,0.475943232952579,28,341,273,937,105,1260
LL_ALA_1,LL_1,5,Alavés,La Liga,29,38,10534,14746,0.714363217143632,199550,84871,4546,5494,0.827448125227521,4441,5542,0.801335258029592,1312,2838,0.462297392529951,20,284,229,963,99,1160
LL_ALM_24,LL_1,3,Almería,La Liga,29,38,12151,15855,0.76638284452854,225475,89276,5232,6003,0.871564217891054,5084,6022,0.844237794752574,1512,2911,0.519409137753349,33,316,218,846,81,1090
LL_ALM_24,LL_1,4,Almería,La Liga,35,38,12774,16540,0.772309552599758,228494,85956,5654,6480,0.872530864197531,5476,6405,0.85495706479313,1322,2747,0.481252275209319,25,349,212,870,86,1097
LL_ATM_3,LL_1,1,Atlético Madrid,La Liga,25,38,16757,20680,0.810299806576402,276506,95008,8278,9219,0.89792819177785,5931,6995,0.847891350964975,1653,2869,0.576158940397351,54,347,370,1144,53,1604
LL_ATM_3,LL_1,2,Atlético Madrid,La Liga,26,38,15076,19098,0.789402031626348,253140,88718,7378,8289,0.890095307033418,5269,6266,0.840887328439196,1640,3060,0.535947712418301,45,347,325,989,66,1463
LL_ATM_3,LL_1,3,Atlético Madrid,La Liga,27,38,16814,20488,0.820675517376025,277627,101839,8616,9432,0.913486005089059,6028,7038,0.856493321966468,1549,2765,0.560216998191682,51,418,335,1200,68,1571
LL_ATM_3,LL_1,4,Atlético Madrid,La Liga,27,38,17064,20709,0.823989569752282,282535,101502,8654,9535,0.907603565810173,6433,7422,0.866747507410402,1442,2542,0.56726986624705,48,359,380,1226,68,1597
LL_ATM_3,LL_1,5,Atlético Madrid,La Liga,24,38,17826,21418,0.832290596694369,295213,100382,8814,9752,0.903814602132896,6993,7984,0.875876753507014,1486,2519,0.589916633584756,51,348,365,1233,96,1559
LL_BAR_4,LL_1,1,Barcelona,La Liga,25,38,25192,28488,0.884302162313957,384110,119170,13304,14257,0.933155642842113,9056,9893,0.915394723541898,1599,2287,0.69916921731526,51,452,517,1874,52,2157
LL_BAR_4,LL_1,2,Barcelona,La Liga,38,38,21489,25006,0.859353755098776,359280,114923,10207,11109,0.918804572868845,8433,9401,0.897032230613764,1949,2912,0.66929945054945,52,402,390,1698,99,2079
LL_BAR_4,LL_1,3,Barcelona,La Liga,29,38,21298,24733,0.861116726640521,364375,115139,10267,11175,0.918747203579418,8599,9543,0.901079325159803,1990,2923,0.680807389668149,56,449,482,1859,104,2182
LL_BAR_4,LL_1,4,Barcelona,La Liga,29,38,21506,24761,0.868543273696539,359810,114447,10598,11481,0.923090323142584,8724,9617,0.907143599875221,1717,2604,0.65937019969278,55,457,405,1702,83,1925
LL_BAR_4,LL_1,5,Barcelona,La Liga,28,38,22321,25721,0.867812293456709,371914,116385,10452,11341,0.921611850806807,9674,10643,0.908954242224936,1577,2424,0.650577557755776,72,500,479,2020,77,2212
LL_BET_5,LL_1,1,Betis,La Liga,25,38,15816,19679,0.80369937496824,273427,94370,7406,8310,0.891215403128761,6094,7035,0.866240227434257,1673,3002,0.557295136575616,35,335,297,1048,80,1442
LL_BET_5,LL_1,2,Betis,La Liga,31,38,15702,19444,0.807549886854557,273534,99419,7360,8284,0.888459681313375,6318,7309,0.86441373648926,1583,2873,0.550991994430908,45,395,294,1136,51,1518
LL_BET_5,LL_1,3,Betis,La Liga,30,38,14678,18249,0.804318044824374,245275,92460,7288,8070,0.903097893432466,5334,6273,0.850310856049737,1432,2667,0.536932883389576,26,310,270,988,54,1272
LL_BET_5,LL_1,4,Betis,La Liga,35,38,15310,18979,0.806681068549449,256941,94528,7398,8260,0.895641646489104,5944,6913,0.85982930710256,1383,2561,0.540023428348301,31,368,327,1037,53,1441
LL_BET_5,LL_1,5,Betis,La Liga,36,38,15770,19284,0.817776394938809,264738,91436,7583,8423,0.900273061854446,6318,7291,0.866547798655877,1341,2443,0.548915268112976,37,417,329,1127,75,1486
LL_BIL_2,LL_1,1,Athletic Club,La Liga,27,38,13577,17841,0.76099994394933,251118,91439,5872,6901,0.850891175192001,5484,6607,0.830028757378538,1791,3120,0.574038461538462,31,303,284,1054,79,1496
LL_BIL_2,LL_1,2,Athletic Club,La Liga,26,38,12947,17283,0.749117630041081,229197,91473,5845,6826,0.856284793436859,5198,6434,0.807895554864781,1437,2830,0.507773851590106,34,351,306,1056,82,1572
LL_BIL_2,LL_1,3,Athletic Club,La Liga,26,38,14440,18630,0.775093934514224,261620,96037,6451,7431,0.868120037679989,6030,7262,0.830349765904709,1634,2878,0.567755385684503,33,413,341,1385,107,1816
LL_BIL_2,LL_1,4,Athletic Club,La Liga,27,38,14509,18724,0.774887844477676,256772,96209,6598,7600,0.868157894736842,6186,7288,0.848792535675082,1393,2832,0.491878531073446,41,355,343,1205,113,1610
LL_BIL_2,LL_1,5,Athletic Club,La Liga,31,38,13665,17375,0.786474820143885,253362,90647,5552,6396,0.868042526579112,6520,7522,0.866790747141718,1395,2733,0.510428100987925,40,351,274,1283,90,1579
LL_CAD_6,LL_1,1,Cádiz,La Liga,34,38,7949,12067,0.658738708875445,158876,72248,3244,4091,0.792960156440968,3064,4071,0.752640628838123,1319,2992,0.440842245989305,16,196,152,653,73,854
LL_CAD_6,LL_1,2,Cádiz,La Liga,33,38,10136,14415,0.703156434269858,195586,77863,4254,5031,0.845557543231962,3979,5054,0.787297190344282,1552,3292,0.471445929526124,21,277,233,829,120,1080
LL_CAD_6,LL_1,3,Cádiz,La Liga,38,38,9940,13952,0.712442660550459,190101,78677,4341,5147,0.843403924616281,3874,4864,0.796463815789474,1452,3117,0.465832531280077,20,269,192,830,93,969
LL_CAD_6,LL_1,4,Cádiz,La Liga,34,38,10763,14990,0.718012008005337,202974,86219,4837,5694,0.849490691956445,4144,5163,0.802634127445284,1455,3198,0.454971857410882,17,292,219,899,106,1017
LL_CEL_7,LL_1,1,Celta Vigo,La Liga,30,38,15176,19318,0.785588570245367,263065,91357,6912,7946,0.869871633526303,6117,7188,0.851001669449082,1552,2914,0.532601235415237,39,267,248,978,48,1308
LL_CEL_7,LL_1,2,Celta Vigo,La Liga,25,38,16007,20591,0.777378466320237,286771,95793,6936,7982,0.868955149085442,6579,7795,0.844002565747274,1837,3366,0.545751633986928,29,286,285,1105,84,1447
LL_CEL_7,LL_1,3,Celta Vigo,La Liga,26,38,14700,18499,0.794637547975566,267004,91075,6259,7148,0.875629546726357,6536,7569,0.863522261857577,1565,2844,0.55028129395218,31,353,274,1143,77,1403
LL_CEL_7,LL_1,4,Celta Vigo,La Liga,31,38,13890,17776,0.781390639063906,235944,93057,6703,7631,0.878390774472546,5538,6545,0.846142093200917,1223,2495,0.490180360721443,35,367,293,1129,71,1345
LL_CEL_7,LL_1,5,Celta Vigo,La Liga,30,38,17798,21253,0.837434715099045,312877,104182,7549,8367,0.902234970718298,8368,9325,0.897372654155496,1480,2521,0.587068623562079,40,339,300,1424,53,1659
LL_EIB_8,LL_1,1,Eibar,La Liga,30,38,11810,16890,0.699230313795145,234607,92605,4840,5844,0.828199863107461,4584,5965,0.76848281642917,2002,4026,0.497267759562842,20,309,254,1119,118,1295
LL_ELC_9,LL_1,1,Elche,La Liga,30,38,13481,17054,0.790489034830538,244141,94274,6024,6751,0.892312250037032,5311,6194,0.857442686470778,1653,3001,0.550816394535155,25,190,148,785,79,929
LL_ELC_9,LL_1,2,Elche,La Liga,28,38,12948,16836,0.769066286528867,237191,93098,5745,6572,0.874163116250761,5080,6020,0.843853820598006,1676,3129,0.535634387983381,29,261,204,861,78,1102
LL_ELC_9,LL_1,3,Elche,La Liga,32,38,12051,15758,0.76475441045818,218542,87460,5427,6202,0.875040309577556,4762,5677,0.838823322177206,1477,2793,0.528822055137845,21,313,211,941,82,1197
LL_ESP_21,LL_1,2,Espanyol,La Liga,34,38,13360,16919,0.789644778060169,237866,88599,6031,6763,0.891764010054709,5391,6281,0.858302818022608,1475,2817,0.523606673766418,25,300,212,993,59,1212
LL_ESP_21,LL_1,3,Espanyol,La Liga,33,38,10827,14698,0.736630834127092,208293,86401,4483,5312,0.843938253012048,4607,5640,0.816843971631206,1483,2971,0.499158532480646,31,319,233,906,83,1146
LL_ESP_21,LL_1,5,Espanyol,La Liga,27,38,10580,13996,0.755930265790226,199624,80026,4245,4942,0.858963982193444,4814,5678,0.847833744276154,1297,2629,0.493343476607075,27,256,204,772,81,1000
LL_GET_10,LL_1,1,Getafe,La Liga,31,38,8977,13863,0.647551035129481,170990,76315,4043,5155,0.784287099903007,3111,4340,0.716820276497696,1417,3219,0.440198819509164,14,261,225,863,102,1090
LL_GET_10,LL_1,2,Getafe,La Liga,31,38,10278,14607,0.703635243376463,196813,82509,4550,5489,0.828930588449626,3938,5092,0.77336999214454,1516,3176,0.477329974811083,26,288,166,808,73,917
LL_GET_10,LL_1,3,Getafe,La Liga,25,38,9690,14126,0.685969134928501,189556,83925,4104,5044,0.813639968279144,3760,4936,0.761750405186386,1502,3175,0.473070866141732,21,248,214,844,94,1003
LL_GET_10,LL_1,4,Getafe,La Liga,33,38,10713,15193,0.705127361284802,207208,83225,4641,5528,0.839544138929088,4142,5344,0.775074850299401,1625,3436,0.472933643771828,27,324,220,1037,103,1141
LL_GET_10,LL_1,5,Getafe,La Liga,30,38,8695,12922,0.672883454573596,169125,74933,3711,4579,0.810438960471719,3515,4628,0.759507346585998,1250,2951,0.42358522534734,21,296,226,958,104,981
LL_GIR_25,LL_1,3,Girona,La Liga,29,38,15146,18604,0.814125994409804,264810,95707,7006,7806,0.897514732257238,6295,7222,0.871642204375519,1449,2560,0.566015625,41,366,265,1086,91,1378
LL_GIR_25,LL_1,4,Girona,La Liga,25,38,18793,21914,0.857579629460619,318093,108506,8986,9734,0.923155948222724,7878,8692,0.906350667280258,1460,2446,0.596892886345053,64,377,362,1431,88,1685
LL_GIR_25,LL_1,5,Girona,La Liga,30,38,18273,21401,0.853838605672632,322614,100730,8002,8697,0.9200873864551,8458,9319,0.907608112458418,1526,2565,0.594931773879142,31,308,302,1494,87,1691
LL_GRA_11,LL_1,1,Granada,La Liga,34,38,9083,13336,0.681088782243551,173761,74249,3915,4776,0.819723618090452,3574,4629,0.772089004104558,1288,2951,0.436462216197899,30,224,173,813,58,975
LL_GRA_11,LL_1,2,Granada,La Liga,32,38,10582,14889,0.710726039357915,199289,81817,4550,5400,0.842592592592592,4234,5295,0.799622285174693,1460,3218,0.453697949036669,28,306,205,840,82,1047
LL_GRA_11,LL_1,4,Granada,La Liga,40,38,12127,15976,0.759076114171257,225286,88195,5270,6031,0.873818603879954,5127,6099,0.840629611411707,1458,2965,0.491736930860034,27,283,263,834,94,1044
LL_HUE_12,LL_1,1,Huesca,La Liga,27,38,13511,17483,0.772807870502774,250957,87960,5695,6489,0.877639081522576,5786,6819,0.848511511951899,1679,3199,0.524851516098781,23,295,221,898,113,1185
LL_LAP_26,LL_1,4,Las Palmas,La Liga,29,38,19105,22882,0.834935757363867,298427,110392,10201,11174,0.912922856631466,7170,8097,0.885513153019637,1145,2312,0.495242214532872,23,295,271,1295,54,1596
LL_LAP_26,LL_1,5,Las Palmas,La Liga,34,38,14352,18209,0.788181668405734,254010,92291,6396,7255,0.881598897312199,6214,7269,0.854863117347641,1395,2776,0.502521613832853,27,304,246,1059,79,1210
LL_LEG_27,LL_1,5,Leganés,La Liga,26,38,11207,14840,0.755188679245283,201808,76373,5038,5734,0.878618765259854,4716,5600,0.842142857142857,1169,2735,0.427422303473492,27,241,187,796,45,1030
LL_LEV_13,LL_1,1,Levante,La Liga,29,38,14189,18113,0.783360017666869,256983,95961,6357,7201,0.882794056381058,5757,6801,0.846493162770181,1695,3077,0.550861228469288,35,286,306,1087,83,1537
LL_LEV_13,LL_1,2,Levante,La Liga,31,38,12584,16422,0.76628912434539,226757,88940,5742,6544,0.877444987775061,4982,5929,0.840276606510373,1501,2917,0.514569763455605,34,318,254,968,63,1343
LL_MAL_22,LL_1,2,Mallorca,La Liga,33,38,11046,15023,0.735272582040871,194935,82006,5149,6054,0.850512058143376,4101,5153,0.79584707937124,1312,2691,0.487551096246748,23,303,235,806,64,1129
LL_MAL_22,LL_1,3,Mallorca,La Liga,31,38,10451,14261,0.73283780941028,199896,84037,4575,5313,0.861095426312818,4184,5157,0.811324413418654,1424,2932,0.485675306957708,27,252,182,815,69,948
LL_MAL_22,LL_1,4,Mallorca,La Liga,25,38,11476,15645,0.733525087887504,218346,89351,4934,5790,0.852158894645941,4717,5815,0.811177987962167,1549,3119,0.496633536389869,27,308,235,978,103,1174
LL_MAL_22,LL_1,5,Mallorca,La Liga,28,38,12613,16224,0.777428500986193,232365,90368,5538,6293,0.880025425075481,5349,6310,0.84770206022187,1466,2803,0.523011059579022,24,282,239,973,112,1184
LL_OSA_14,LL_1,1,Osasuna,La Liga,28,38,10233,15031,0.680793027742665,201352,91555,4401,5541,0.794260963724959,3869,5149,0.751408040396194,1649,3329,0.495343947131271,25,259,261,968,101,1220
LL_OSA_14,LL_1,2,Osasuna,La Liga,29,38,11904,16522,0.720493886938627,228055,96276,5076,6144,0.826171875,4756,6063,0.784430150090714,1702,3278,0.519219035997559,23,297,298,1099,124,1328
