team_id,league_id,season_id,team_name,Comp,# Pl,90s,team_shooting_Gls,team_shooting_Sh,team_shooting_SoT,team_shooting_G/Sh_new,team_shooting_G/SoT_new,team_shooting_Sh/90_new,team_shooting_SoT/90_new,team_shooting_SoT%_new,team_shooting_FK,team_shooting_PK,team_shooting_PKatt
LL_BAR_4,LL_1,3,Barcelona,La Liga,29,38,69,570,187,0.12,0.37,15,4.92,0.328070175438596,20,0,2
LL_BAR_4,LL_1,4,Barcelona,La Liga,29,38,76,588,219,0.13,0.35,15.47,5.76,0.372448979591837,21,6,7
LL_BAR_4,LL_1,5,Barcelona,La Liga,28,38,99,670,240,0.15,0.41,17.63,6.32,0.358208955223881,27,7,8
LL_BET_5,LL_1,1,Betis,La Liga,25,38,50,433,145,0.12,0.34,11.39,3.82,0.334872979214781,16,8,11
LL_BET_5,LL_1,2,Betis,La Liga,31,38,60,509,182,0.12,0.33,13.39,4.79,0.357563850687623,21,6,6
LL_BET_5,LL_1,3,Betis,La Liga,30,38,43,411,138,0.1,0.31,10.82,3.63,0.335766423357664,21,8,9
LL_BET_5,LL_1,4,Betis,La Liga,35,38,46,489,150,0.09,0.31,12.87,3.95,0.306748466257669,15,2,3
LL_BET_5,LL_1,5,Betis,La Liga,36,38,55,518,176,0.11,0.31,13.63,4.63,0.33976833976834,14,7,10
LL_BIL_2,LL_1,1,Athletic Club,La Liga,27,38,43,399,128,0.11,0.34,10.5,3.37,0.320802005012531,15,4,5
LL_BIL_2,LL_1,2,Athletic Club,La Liga,26,38,40,460,150,0.09,0.27,12.11,3.95,0.326086956521739,11,3,7
LL_BIL_2,LL_1,3,Athletic Club,La Liga,26,38,46,541,157,0.09,0.29,14.24,4.13,0.290203327171904,13,5,7
LL_BIL_2,LL_1,4,Athletic Club,La Liga,27,38,59,458,163,0.13,0.36,12.05,4.29,0.35589519650655,7,3,5
LL_BIL_2,LL_1,5,Athletic Club,La Liga,31,38,53,462,148,0.11,0.36,12.16,3.89,0.32034632034632,8,3,6
LL_CAD_6,LL_1,1,Cádiz,La Liga,34,38,33,299,97,0.11,0.34,7.87,2.55,0.324414715719064,14,4,4
LL_CAD_6,LL_1,2,Cádiz,La Liga,33,38,35,405,118,0.09,0.3,10.66,3.11,0.291358024691358,14,3,6
LL_CAD_6,LL_1,3,Cádiz,La Liga,38,38,29,390,108,0.07,0.27,10.26,2.84,0.276923076923077,12,4,5
LL_CAD_6,LL_1,4,Cádiz,La Liga,34,38,25,395,120,0.06,0.21,10.39,3.16,0.30379746835443,21,3,3
LL_CEL_7,LL_1,1,Celta Vigo,La Liga,30,38,55,350,133,0.16,0.41,9.21,3.5,0.38,13,7,7
LL_CEL_7,LL_1,2,Celta Vigo,La Liga,25,38,43,405,135,0.11,0.32,10.66,3.55,0.333333333333333,14,3,6
LL_CEL_7,LL_1,3,Celta Vigo,La Liga,26,38,41,470,160,0.09,0.26,12.37,4.21,0.340425531914894,19,2,3
LL_CEL_7,LL_1,4,Celta Vigo,La Liga,31,38,45,467,151,0.1,0.3,12.29,3.97,0.323340471092077,14,3,5
LL_CEL_7,LL_1,5,Celta Vigo,La Liga,30,38,58,442,167,0.13,0.35,11.63,4.39,0.377828054298642,19,8,9
LL_EIB_8,LL_1,1,Eibar,La Liga,30,38,29,443,127,0.07,0.23,11.66,3.34,0.286681715575621,14,4,9
LL_ELC_9,LL_1,1,Elche,La Liga,30,38,33,265,86,0.12,0.38,6.97,2.26,0.324528301886792,12,2,3
LL_ELC_9,LL_1,2,Elche,La Liga,28,38,39,334,106,0.12,0.37,8.79,2.79,0.317365269461078,8,1,1
LL_ELC_9,LL_1,3,Elche,La Liga,32,38,30,400,124,0.08,0.24,10.53,3.26,0.31,10,4,5
LL_ESP_21,LL_1,2,Espanyol,La Liga,34,38,39,403,128,0.1,0.3,10.61,3.37,0.317617866004963,24,5,5
LL_ESP_21,LL_1,3,Espanyol,La Liga,33,38,51,417,151,0.12,0.34,10.97,3.97,0.3621103117506,13,5,5
LL_ESP_21,LL_1,5,Espanyol,La Liga,27,38,38,351,98,0.11,0.39,9.24,2.58,0.279202279202279,15,5,5
LL_GET_10,LL_1,1,Getafe,La Liga,31,38,27,355,97,0.08,0.28,9.34,2.55,0.273239436619718,24,3,5
LL_GET_10,LL_1,2,Getafe,La Liga,31,38,31,404,111,0.08,0.28,10.63,2.92,0.274752475247525,29,3,5
LL_GET_10,LL_1,3,Getafe,La Liga,25,38,34,365,116,0.09,0.29,9.61,3.05,0.317808219178082,19,5,8
LL_GET_10,LL_1,4,Getafe,La Liga,33,38,42,446,150,0.09,0.28,11.74,3.95,0.336322869955157,14,6,7
LL_GET_10,LL_1,5,Getafe,La Liga,30,38,34,430,122,0.08,0.28,11.32,3.21,0.283720930232558,17,5,5
LL_GIR_25,LL_1,3,Girona,La Liga,29,38,55,446,160,0.12,0.34,11.74,4.21,0.358744394618834,6,8,9
LL_GIR_25,LL_1,4,Girona,La Liga,25,38,84,476,178,0.18,0.47,12.53,4.68,0.373949579831933,13,7,8
LL_GIR_25,LL_1,5,Girona,La Liga,30,38,43,397,134,0.11,0.32,10.45,3.53,0.337531486146096,13,4,5
LL_GRA_11,LL_1,1,Granada,La Liga,34,38,47,354,121,0.13,0.39,9.32,3.18,0.34180790960452,21,3,5
LL_GRA_11,LL_1,2,Granada,La Liga,32,38,43,421,131,0.1,0.33,11.08,3.45,0.311163895486936,12,3,5
LL_GRA_11,LL_1,4,Granada,La Liga,40,38,35,394,123,0.09,0.28,10.37,3.24,0.312182741116751,15,5,8
LL_HUE_12,LL_1,1,Huesca,La Liga,27,38,32,404,130,0.08,0.25,10.63,3.42,0.321782178217822,13,3,4
LL_LAP_26,LL_1,4,Las Palmas,La Liga,29,38,33,386,120,0.09,0.28,10.16,3.16,0.310880829015544,21,3,5
LL_LAP_26,LL_1,5,Las Palmas,La Liga,34,38,38,409,134,0.09,0.28,10.76,3.53,0.327628361858191,21,3,4
LL_LEG_27,LL_1,5,Leganés,La Liga,26,38,38,345,110,0.11,0.35,9.08,2.89,0.318840579710145,19,5,7
LL_LEV_13,LL_1,1,Levante,La Liga,29,38,45,376,125,0.12,0.36,9.89,3.29,0.332446808510638,10,3,6
LL_LEV_13,LL_1,2,Levante,La Liga,31,38,51,430,146,0.12,0.35,11.32,3.84,0.33953488372093,14,8,13
LL_MAL_22,LL_1,2,Mallorca,La Liga,33,38,33,440,131,0.08,0.25,11.58,3.45,0.297727272727273,23,6,7
LL_MAL_22,LL_1,3,Mallorca,La Liga,31,38,36,324,107,0.11,0.34,8.53,2.82,0.330246913580247,8,4,5
LL_MAL_22,LL_1,4,Mallorca,La Liga,25,38,33,415,131,0.08,0.25,10.92,3.45,0.31566265060241,4,1,3
LL_MAL_22,LL_1,5,Mallorca,La Liga,28,38,34,382,107,0.09,0.32,10.05,2.82,0.280104712041885,7,4,5
LL_OSA_14,LL_1,1,Osasuna,La Liga,28,38,36,368,114,0.1,0.32,9.68,3,0.309782608695652,7,5,6
LL_OSA_14,LL_1,2,Osasuna,La Liga,29,38,37,425,114,0.09,0.32,11.18,3,0.268235294117647,11,6,8
LL_OSA_14,LL_1,3,Osasuna,La Liga,26,38,36,441,133,0.08,0.27,11.61,3.5,0.301587301587302,7,4,5
LL_OSA_14,LL_1,4,Osasuna,La Liga,29,38,45,421,124,0.11,0.36,11.08,3.26,0.294536817102138,14,4,5
LL_OSA_14,LL_1,5,Osasuna,La Liga,25,38,46,409,123,0.11,0.37,10.76,3.24,0.300733496332518,9,9,9
LL_RAY_23,LL_1,2,Rayo Vallecano,La Liga,28,38,38,500,133,0.08,0.29,13.16,3.5,0.266,27,4,4
LL_RAY_23,LL_1,3,Rayo Vallecano,La Liga,28,38,41,510,146,0.08,0.28,13.42,3.84,0.286274509803922,24,4,8
LL_RAY_23,LL_1,4,Rayo Vallecano,La Liga,26,38,29,487,160,0.06,0.18,12.82,4.21,0.328542094455852,47,6,6
LL_RAY_23,LL_1,5,Rayo Vallecano,La Liga,26,38,38,514,162,0.07,0.23,13.53,4.26,0.315175097276265,25,0,1
LL_RMA_15,LL_1,1,Real Madrid,La Liga,30,38,64,544,167,0.12,0.38,14.32,4.39,0.306985294117647,17,3,3
LL_RMA_15,LL_1,2,Real Madrid,La Liga,31,38,80,645,243,0.12,0.33,16.97,6.39,0.376744186046512,21,8,12
LL_RMA_15,LL_1,3,Real Madrid,La Liga,26,38,73,634,206,0.12,0.35,16.68,5.42,0.324921135646688,32,9,12
LL_RMA_15,LL_1,4,Real Madrid,La Liga,27,38,85,593,242,0.14,0.35,15.61,6.37,0.408094435075885,24,2,5
LL_RMA_15,LL_1,5,Real Madrid,La Liga,30,38,78,621,229,0.13,0.34,16.34,6.03,0.368760064412238,15,10,14
LL_RSC_16,LL_1,1,Real Sociedad,La Liga,30,38,58,417,139,0.14,0.42,10.97,3.66,0.333333333333333,20,9,12
LL_RSC_16,LL_1,2,Real Sociedad,La Liga,32,38,40,430,143,0.09,0.28,11.32,3.76,0.332558139534884,18,9,10
LL_RSC_16,LL_1,3,Real Sociedad,La Liga,30,38,47,465,173,0.1,0.27,12.24,4.55,0.372043010752688,15,2,4
LL_RSC_16,LL_1,4,Real Sociedad,La Liga,31,38,48,457,147,0.11,0.33,12.03,3.87,0.321663019693654,24,4,4
LL_RSC_16,LL_1,5,Real Sociedad,La Liga,31,38,34,385,122,0.09,0.28,10.13,3.21,0.316883116883117,10,4,4
LL_SEV_17,LL_1,1,Sevilla,La Liga,26,38,52,454,135,0.11,0.39,11.95,3.55,0.297356828193833,15,6,7
LL_SEV_17,LL_1,2,Sevilla,La Liga,33,38,51,430,139,0.12,0.37,11.32,3.66,0.323255813953488,10,2,3
LL_SEV_17,LL_1,3,Sevilla,La Liga,35,38,47,463,141,0.1,0.33,12.18,3.71,0.304535637149028,17,4,5
LL_SEV_17,LL_1,4,Sevilla,La Liga,35,38,46,487,160,0.09,0.29,12.82,4.21,0.328542094455852,15,2,2
LL_SEV_17,LL_1,5,Sevilla,La Liga,35,38,39,472,148,0.08,0.26,12.42,3.89,0.313559322033898,14,2,3
LL_VAL_18,LL_1,1,Valencia,La Liga,30,38,48,383,129,0.13,0.37,10.08,3.39,0.336814621409922,32,8,10
LL_VAL_18,LL_1,2,Valencia,La Liga,34,38,45,394,129,0.11,0.35,10.37,3.39,0.32741116751269,18,8,9
LL_VAL_18,LL_1,3,Valencia,La Liga,28,38,40,480,140,0.08,0.29,12.63,3.68,0.291666666666667,18,5,8
LL_VAL_18,LL_1,4,Valencia,La Liga,29,38,39,368,123,0.11,0.32,9.68,3.24,0.334239130434783,16,8,9
LL_VAL_18,LL_1,5,Valencia,La Liga,32,38,43,383,116,0.11,0.37,10.08,3.05,0.302872062663185,6,5,5
LL_VLD_19,LL_1,1,Valladolid,La Liga,32,38,34,359,110,0.09,0.31,9.45,2.89,0.306406685236769,25,7,8
LL_VLD_19,LL_1,3,Valladolid,La Liga,36,38,32,443,137,0.07,0.23,11.66,3.61,0.309255079006772,19,3,4
LL_VLD_19,LL_1,5,Valladolid,La Liga,38,38,26,331,97,0.08,0.27,8.71,2.55,0.293051359516616,11,5,5
LL_VLR_20,LL_1,1,Villarreal,La Liga,29,38,57,392,146,0.15,0.39,10.32,3.84,0.372448979591837,13,12,13
LL_VLR_20,LL_1,2,Villarreal,La Liga,29,38,62,449,164,0.14,0.38,11.82,4.32,0.365256124721604,8,5,6
LL_VLR_20,LL_1,3,Villarreal,La Liga,32,38,57,499,188,0.11,0.3,13.13,4.95,0.376753507014028,22,4,7
LL_VLR_20,LL_1,4,Villarreal,La Liga,32,38,64,462,163,0.14,0.39,12.16,4.29,0.352813852813853,8,5,7
LL_VLR_20,LL_1,5,Villarreal,La Liga,31,38,69,530,171,0.13,0.4,13.95,4.5,0.322641509433962,9,5,7
PL_ARS_1,PL_1,1,Arsenal,Premier League,29,38,53,453,140,0.12,0.38,11.92,3.68,0.309050772626932,23,6,6
PL_ARS_1,PL_1,2,Arsenal,Premier League,27,38,60,581,186,0.1,0.32,15.29,4.89,0.32013769363167,21,5,8
PL_ARS_1,PL_1,3,Arsenal,Premier League,26,38,84,589,194,0.14,0.43,15.5,5.11,0.32937181663837,16,3,4
PL_ARS_1,PL_1,4,Arsenal,Premier League,25,38,86,647,209,0.13,0.41,17.03,5.5,0.323029366306028,6,10,10
PL_ARS_1,PL_1,5,Arsenal,Premier League,25,38,67,544,178,0.12,0.38,14.32,4.68,0.327205882352941,10,2,2
PL_AST_2,PL_1,1,Aston Villa,Premier League,24,38,52,514,178,0.1,0.29,13.53,4.68,0.346303501945525,16,5,6
PL_AST_2,PL_1,2,Aston Villa,Premier League,31,38,50,461,159,0.11,0.31,12.13,4.18,0.344902386117137,20,3,3
PL_AST_2,PL_1,3,Aston Villa,Premier League,26,38,49,427,145,0.11,0.34,11.24,3.82,0.339578454332553,18,3,4
PL_AST_2,PL_1,4,Aston Villa,Premier League,31,38,72,511,182,0.14,0.4,13.45,4.79,0.356164383561644,15,4,4
PL_AST_2,PL_1,5,Aston Villa,Premier League,28,38,56,478,159,0.12,0.35,12.58,4.18,0.332635983263598,12,3,6
PL_BOU_3,PL_1,3,Bournemouth,Premier League,31,38,37,358,126,0.1,0.29,9.42,3.32,0.35195530726257,14,0,0
PL_BOU_3,PL_1,4,Bournemouth,Premier League,30,38,52,539,175,0.1,0.3,14.18,4.61,0.324675324675325,18,2,3
PL_BOU_3,PL_1,5,Bournemouth,Premier League,29,38,57,574,192,0.1,0.3,15.11,5.05,0.334494773519164,10,6,7
PL_BRE_4,PL_1,2,Brentford,Premier League,29,38,46,436,141,0.11,0.33,11.47,3.71,0.323394495412844,11,6,6
PL_BRE_4,PL_1,3,Brentford,Premier League,25,38,56,400,147,0.14,0.38,10.53,3.87,0.3675,14,7,8
PL_BRE_4,PL_1,4,Brentford,Premier League,28,38,54,470,159,0.11,0.34,12.37,4.18,0.338297872340426,17,3,3
PL_BRE_4,PL_1,5,Brentford,Premier League,28,38,65,434,173,0.15,0.38,11.42,4.55,0.398617511520737,10,5,6
PL_BRI_5,PL_1,1,Brighton,Premier League,27,38,39,478,134,0.08,0.29,12.58,3.53,0.280334728033473,15,6,9
PL_BRI_5,PL_1,2,Brighton,Premier League,26,38,40,482,141,0.08,0.28,12.68,3.71,0.29253112033195,15,4,7
PL_BRI_5,PL_1,3,Brighton,Premier League,29,38,68,607,219,0.11,0.31,15.97,5.76,0.360790774299835,12,6,6
PL_BRI_5,PL_1,4,Brighton,Premier League,30,38,50,555,198,0.09,0.25,14.61,5.21,0.356756756756757,11,5,6
PL_BRI_5,PL_1,5,Brighton,Premier League,32,38,64,526,183,0.12,0.35,13.84,4.82,0.347908745247148,25,7,7
PL_BUR_21,PL_1,1,Burnley,Premier League,25,38,32,381,124,0.08,0.26,10.03,3.26,0.325459317585302,15,3,3
PL_BUR_21,PL_1,2,Burnley,Premier League,23,38,32,405,119,0.08,0.27,10.66,3.13,0.293827160493827,14,1,2
PL_BUR_21,PL_1,4,Burnley,Premier League,31,38,40,430,137,0.09,0.29,11.32,3.61,0.318604651162791,13,3,3
PL_CHE_6,PL_1,1,Chelsea,Premier League,27,38,56,546,193,0.1,0.29,14.37,5.08,0.353479853479854,16,8,10
PL_CHE_6,PL_1,2,Chelsea,Premier League,26,38,75,583,200,0.13,0.38,15.34,5.26,0.343053173241852,26,8,9
PL_CHE_6,PL_1,3,Chelsea,Premier League,32,38,37,481,151,0.08,0.25,12.66,3.97,0.313929313929314,10,3,3
PL_CHE_6,PL_1,4,Chelsea,Premier League,32,38,76,537,194,0.14,0.39,14.13,5.11,0.361266294227188,22,11,12
PL_CHE_6,PL_1,5,Chelsea,Premier League,29,38,61,590,203,0.1,0.3,15.53,5.34,0.34406779661017,17,4,5
PL_CRY_7,PL_1,1,Crystal Palace,Premier League,24,38,39,345,127,0.11,0.31,9.08,3.34,0.368115942028986,18,3,4
PL_CRY_7,PL_1,2,Crystal Palace,Premier League,24,38,50,404,140,0.12,0.36,10.63,3.68,0.346534653465346,13,6,8
PL_CRY_7,PL_1,3,Crystal Palace,Premier League,26,38,38,423,133,0.09,0.29,11.13,3.5,0.314420803782506,23,1,3
PL_CRY_7,PL_1,4,Crystal Palace,Premier League,26,38,56,452,162,0.12,0.35,11.89,4.26,0.358407079646018,20,4,4
PL_CRY_7,PL_1,5,Crystal Palace,Premier League,29,38,49,512,175,0.1,0.28,13.47,4.61,0.341796875,19,3,4
PL_EVE_8,PL_1,1,Everton,Premier League,29,38,45,395,143,0.11,0.31,10.39,3.76,0.362025316455696,15,4,5
PL_EVE_8,PL_1,2,Everton,Premier League,33,38,42,430,130,0.1,0.32,11.32,3.42,0.302325581395349,18,6,7
PL_EVE_8,PL_1,3,Everton,Premier League,28,38,32,426,143,0.08,0.22,11.21,3.76,0.335680751173709,12,3,3
PL_EVE_8,PL_1,4,Everton,Premier League,26,38,40,504,152,0.08,0.26,13.26,4,0.301587301587302,14,2,3
PL_EVE_8,PL_1,5,Everton,Premier League,26,38,39,404,139,0.1,0.28,10.63,3.66,0.344059405940594,11,2,2
PL_FUL_9,PL_1,1,Fulham,Premier League,28,38,26,436,125,0.06,0.21,11.47,3.29,0.286697247706422,12,3,6
PL_FUL_9,PL_1,3,Fulham,Premier League,29,38,52,420,137,0.12,0.38,11.05,3.61,0.326190476190476,17,5,9
PL_FUL_9,PL_1,4,Fulham,Premier League,25,38,54,499,175,0.11,0.31,13.13,4.61,0.350701402805611,14,2,2
PL_FUL_9,PL_1,5,Fulham,Premier League,26,38,53,516,167,0.1,0.32,13.58,4.39,0.323643410852713,10,3,4
PL_IPS_10,PL_1,5,Ipswich Town,Premier League,32,38,35,374,120,0.09,0.29,9.84,3.16,0.320855614973262,10,2,2
PL_LEE_24,PL_1,1,Leeds United,Premier League,23,38,60,518,193,0.12,0.31,13.63,5.08,0.372586872586873,9,4,4
PL_LEE_24,PL_1,2,Leeds United,Premier League,29,38,42,480,142,0.09,0.3,12.63,3.74,0.295833333333333,13,5,5
PL_LEE_24,PL_1,3,Leeds United,Premier League,29,38,45,459,141,0.1,0.32,12.08,3.71,0.30718954248366,19,1,3
PL_LEI_11,PL_1,1,Leicester City,Premier League,27,38,64,473,170,0.14,0.38,12.45,4.47,0.359408033826638,20,10,12
PL_LEI_11,PL_1,2,Leicester City,Premier League,28,38,62,433,164,0.14,0.38,11.39,4.32,0.378752886836028,14,2,2
PL_LEI_11,PL_1,3,Leicester City,Premier League,28,38,49,412,142,0.12,0.35,10.84,3.74,0.344660194174757,14,3,6
PL_LEI_11,PL_1,5,Leicester City,Premier League,32,38,33,332,105,0.1,0.31,8.74,2.76,0.316265060240964,8,2,3
PL_LIV_12,PL_1,1,Liverpool,Premier League,28,38,65,602,204,0.11,0.32,15.84,5.37,0.338870431893688,22,6,6
PL_LIV_12,PL_1,2,Liverpool,Premier League,27,38,94,721,237,0.13,0.4,18.97,6.24,0.32871012482663,13,7,8
PL_LIV_12,PL_1,3,Liverpool,Premier League,28,38,71,601,203,0.12,0.35,15.82,5.34,0.337770382695507,7,2,4
PL_LIV_12,PL_1,4,Liverpool,Premier League,30,38,80,781,263,0.1,0.3,20.55,6.92,0.336747759282971,18,6,9
PL_LIV_12,PL_1,5,Liverpool,Premier League,24,38,85,639,215,0.13,0.4,16.82,5.66,0.336463223787168,11,9,9
PL_LUT_22,PL_1,4,Luton Town,Premier League,28,38,49,427,134,0.11,0.37,11.24,3.53,0.313817330210773,11,5,5
PL_MCI_13,PL_1,1,Manchester City,Premier League,24,38,82,590,211,0.14,0.39,15.53,5.55,0.357627118644068,21,5,9
PL_MCI_13,PL_1,2,Manchester City,Premier League,26,38,96,704,237,0.14,0.41,18.53,6.24,0.336647727272727,17,7,9
PL_MCI_13,PL_1,3,Manchester City,Premier League,24,38,92,590,205,0.16,0.45,15.53,5.39,0.347457627118644,20,9,10
PL_MCI_13,PL_1,4,Manchester City,Premier League,25,38,94,683,264,0.14,0.36,17.97,6.95,0.386530014641288,25,9,10
PL_MCI_13,PL_1,5,Manchester City,Premier League,30,38,71,603,208,0.12,0.34,15.87,5.47,0.344941956882255,21,3,4
PL_MUN_14,PL_1,1,Manchester Utd,Premier League,29,38,70,515,196,0.14,0.36,13.55,5.16,0.380582524271845,21,10,11
PL_MUN_14,PL_1,2,Manchester Utd,Premier League,29,38,56,503,179,0.11,0.31,13.24,4.71,0.355864811133201,19,3,5
PL_MUN_14,PL_1,3,Manchester Utd,Premier League,26,38,56,590,206,0.09,0.27,15.53,5.42,0.349152542372881,20,3,3
PL_MUN_14,PL_1,4,Manchester Utd,Premier League,31,38,57,543,182,0.1,0.31,14.29,4.79,0.335174953959484,15,6,7
PL_MUN_14,PL_1,5,Manchester Utd,Premier League,31,38,42,524,168,0.08,0.25,13.79,4.42,0.320610687022901,15,4,4
PL_NEW_15,PL_1,1,Newcastle Utd,Premier League,27,38,44,390,130,0.11,0.34,10.26,3.42,0.333333333333333,25,6,7
PL_NEW_15,PL_1,2,Newcastle Utd,Premier League,29,38,41,446,142,0.09,0.29,11.74,3.74,0.318385650224215,15,3,3
PL_NEW_15,PL_1,3,Newcastle Utd,Premier League,27,38,64,565,184,0.11,0.35,14.87,4.84,0.325663716814159,15,6,6
PL_NEW_15,PL_1,4,Newcastle Utd,Premier League,32,38,83,542,196,0.15,0.42,14.26,5.16,0.361623616236162,9,8,9
PL_NEW_15,PL_1,5,Newcastle Utd,Premier League,24,38,66,519,163,0.13,0.4,13.66,4.29,0.314065510597302,14,5,6
PL_NOR_25,PL_1,2,Norwich City,Premier League,28,38,21,370,104,0.06,0.2,9.74,2.74,0.281081081081081,18,3,3
PL_NOT_16,PL_1,3,Nott'ham Forest,Premier League,33,38,36,362,111,0.1,0.32,9.53,2.92,0.306629834254144,9,3,6
PL_NOT_16,PL_1,4,Nott'ham Forest,Premier League,33,38,49,450,143,0.11,0.34,11.84,3.76,0.317777777777778,7,1,1
PL_NOT_16,PL_1,5,Nott'ham Forest,Premier League,23,38,57,460,162,0.12,0.35,12.11,4.26,0.352173913043478,15,3,3
PL_SHE_23,PL_1,1,Sheffield Utd,Premier League,27,38,19,319,92,0.06,0.21,8.39,2.42,0.288401253918495,5,3,4
PL_SHE_23,PL_1,4,Sheffield Utd,Premier League,35,38,31,360,117,0.09,0.26,9.47,3.08,0.325,8,5,5
PL_SOU_17,PL_1,1,Southampton,Premier League,29,38,47,418,157,0.11,0.3,11,4.13,0.375598086124402,20,5,6
PL_SOU_17,PL_1,2,Southampton,Premier League,25,38,41,478,161,0.09,0.25,12.58,4.24,0.336820083682008,24,4,4
PL_SOU_17,PL_1,3,Southampton,Premier League,36,38,36,413,132,0.09,0.27,10.87,3.47,0.319612590799032,17,2,4
PL_SOU_17,PL_1,5,Southampton,Premier League,36,38,25,341,106,0.07,0.24,8.97,2.79,0.310850439882698,7,0,2
PL_TOT_18,PL_1,1,Tottenham,Premier League,24,38,66,438,167,0.15,0.4,11.53,4.39,0.381278538812785,35,5,5
PL_TOT_18,PL_1,2,Tottenham,Premier League,25,38,63,486,185,0.13,0.34,12.79,4.87,0.380658436213992,16,5,5
PL_TOT_18,PL_1,3,Tottenham,Premier League,29,38,68,512,186,0.13,0.37,13.47,4.89,0.36328125,14,5,6
PL_TOT_18,PL_1,4,Tottenham,Premier League,29,38,69,582,207,0.12,0.33,15.32,5.45,0.355670103092784,11,2,2
PL_TOT_18,PL_1,5,Tottenham,Premier League,31,38,61,493,177,0.12,0.34,12.97,4.66,0.359026369168357,13,3,4
PL_WAT_26,PL_1,2,Watford,Premier League,30,38,33,397,123,0.08,0.27,10.45,3.24,0.309823677581864,24,1,2
PL_WES_19,PL_1,1,West Ham,Premier League,24,38,60,464,158,0.13,0.38,12.21,4.16,0.34051724137931,17,2,4
PL_WES_19,PL_1,2,West Ham,Premier League,25,38,58,443,142,0.13,0.41,11.66,3.74,0.320541760722348,13,4,6
PL_WES_19,PL_1,3,West Ham,Premier League,25,38,41,466,133,0.09,0.31,12.26,3.5,0.285407725321888,13,6,8
PL_WES_19,PL_1,4,West Ham,Premier League,26,38,58,445,146,0.13,0.4,11.71,3.84,0.328089887640449,17,4,5
PL_WES_19,PL_1,5,West Ham,Premier League,27,38,43,473,137,0.09,0.31,12.45,3.61,0.289640591966173,14,3,3
PL_WES_27,PL_1,1,West Brom,Premier League,30,38,33,335,106,0.1,0.31,8.82,2.79,0.316417910447761,16,4,4
PL_WOL_20,PL_1,1,Wolves,Premier League,27,38,34,459,149,0.07,0.23,12.08,3.92,0.324618736383442,18,4,4
PL_WOL_20,PL_1,2,Wolves,Premier League,26,38,35,401,133,0.09,0.26,10.55,3.5,0.331670822942643,13,1,1
PL_WOL_20,PL_1,3,Wolves,Premier League,32,38,28,409,119,0.07,0.24,10.76,3.13,0.290953545232274,18,3,3
PL_WOL_20,PL_1,4,Wolves,Premier League,27,38,47,425,153,0.11,0.31,11.18,4.03,0.36,12,4,4
PL_WOL_20,PL_1,5,Wolves,Premier League,32,38,53,431,155,0.12,0.34,11.34,4.08,0.359628770301624,18,0,0
SA_ATL_1,SA_1,1,Atalanta,Serie A,30,38,90,614,221,0.15,0.41,16.16,5.82,0.359934853420195,28,6,7
SA_ATL_1,SA_1,2,Atalanta,Serie A,32,38,62,598,167,0.1,0.37,15.74,4.39,0.279264214046823,16,5,6
SA_ATL_1,SA_1,3,Atalanta,Serie A,27,38,64,506,168,0.13,0.38,13.32,4.42,0.33201581027668,13,6,8
SA_ATL_1,SA_1,4,Atalanta,Serie A,29,38,72,539,197,0.13,0.37,14.18,5.18,0.365491651205937,6,5,5
SA_ATL_1,SA_1,5,Atalanta,Serie A,32,38,76,538,181,0.14,0.42,14.16,4.76,0.336431226765799,5,5,7
SA_BEE_2,SA_1,1,Benevento,Serie A,29,38,40,411,128,0.1,0.31,10.82,3.37,0.311435523114355,17,5,7
SA_BOL_3,SA_1,1,Bologna,Serie A,37,38,49,495,175,0.1,0.28,13.03,4.61,0.353535353535354,24,3,4
SA_BOL_3,SA_1,2,Bologna,Serie A,36,38,43,434,143,0.1,0.3,11.42,3.76,0.329493087557604,14,4,5
SA_BOL_3,SA_1,3,Bologna,Serie A,27,38,52,479,150,0.11,0.35,12.61,3.95,0.313152400835073,18,6,6
SA_BOL_3,SA_1,4,Bologna,Serie A,28,38,52,472,159,0.11,0.33,12.42,4.18,0.336864406779661,19,4,5
SA_BOL_3,SA_1,5,Bologna,Serie A,30,38,56,505,166,0.11,0.34,13.29,4.37,0.328712871287129,18,6,7
SA_CAL_4,SA_1,1,Cagliari,Serie A,32,38,43,429,122,0.1,0.35,11.29,3.21,0.284382284382284,13,4,5
SA_CAL_4,SA_1,2,Cagliari,Serie A,33,38,34,420,117,0.08,0.29,11.05,3.08,0.278571428571429,17,3,4
SA_CAL_4,SA_1,4,Cagliari,Serie A,29,38,41,442,127,0.09,0.32,11.63,3.34,0.287330316742081,15,4,6
SA_CAL_4,SA_1,5,Cagliari,Serie A,28,38,38,421,115,0.09,0.33,11.08,3.03,0.273159144893112,10,3,3
SA_COO_28,SA_1,5,Como,Serie A,38,38,44,519,176,0.08,0.25,13.66,4.63,0.339113680154143,17,0,2
SA_CRM_24,SA_1,3,Cremonese,Serie A,33,38,35,458,122,0.08,0.29,12.05,3.21,0.266375545851528,15,5,7
SA_CRT_5,SA_1,1,Crotone,Serie A,31,38,44,353,111,0.12,0.4,9.29,2.92,0.314447592067989,15,9,9
SA_EMP_21,SA_1,2,Empoli,Serie A,28,38,47,490,151,0.1,0.31,12.89,3.97,0.308163265306122,16,7,7
SA_EMP_21,SA_1,3,Empoli,Serie A,32,38,35,447,129,0.08,0.27,11.76,3.39,0.288590604026846,19,2,2
