team_id,league_id,season_id,team_name,Comp,# Pl,90s,team_Min,W,D,L,team_Starts,team_GA,team_GA90_new,team_Saves,team_SoTA,team_Save%_new,team_CS,team_CS%_new,team_penalty_Katt,team_penalty_PKA,team_penalty_PKm,team_penalty_PKsv,team_penalty_Save%_new
L1_PSG_16,L1_1,5,Paris S-G,Ligue 1,3,34,3060,26,6,2,34,35,1.03,69,103,0.660194174757282,7,0.205882352941176,3,3,0,0,0
L1_REI_17,L1_1,1,Reims,Ligue 1,2,38,3420,9,15,14,38,50,1.32,117,168,0.702380952380952,10,0.263157894736842,8,5,1,2,0.25
L1_REI_17,L1_1,2,Reims,Ligue 1,1,38,3420,11,13,14,38,44,1.16,116,161,0.726708074534162,11,0.289473684210526,7,5,1,1,0.142857142857143
L1_REI_17,L1_1,3,Reims,Ligue 1,2,38,3420,12,15,11,38,45,1.18,123,166,0.728915662650602,14,0.368421052631579,3,3,0,0,0
L1_REI_17,L1_1,4,Reims,Ligue 1,1,34,3060,13,8,13,34,47,1.38,90,137,0.656934306569343,8,0.235294117647059,7,6,0,1,0.142857142857143
L1_REI_17,L1_1,5,Reims,Ligue 1,1,34,3060,8,9,17,34,47,1.38,131,179,0.737430167597765,7,0.205882352941176,5,4,0,1,0.2
L1_REN_18,L1_1,1,Rennes,Ligue 1,3,38,3420,16,10,12,38,40,1.05,92,131,0.694656488549618,10,0.263157894736842,4,3,1,0,0
L1_REN_18,L1_1,2,Rennes,Ligue 1,3,38,3420,20,6,12,38,40,1.05,66,106,0.622641509433962,14,0.368421052631579,6,5,0,1,0.166666666666667
L1_REN_18,L1_1,3,Rennes,Ligue 1,2,38,3420,21,5,12,38,39,1.03,86,126,0.69047619047619,13,0.342105263157895,5,3,0,2,0.4
L1_REN_18,L1_1,4,Rennes,Ligue 1,1,34,3060,12,10,12,34,46,1.35,104,147,0.687074829931973,7,0.205882352941176,3,3,0,0,0
L1_REN_18,L1_1,5,Rennes,Ligue 1,3,34,3060,13,2,19,34,50,1.47,87,138,0.63768115942029,11,0.323529411764706,6,3,0,3,0.5
L1_SAI_19,L1_1,1,Saint-Étienne,Ligue 1,3,38,3420,12,10,16,38,54,1.42,79,132,0.590909090909091,12,0.31578947368421,9,6,2,1,0.111111111111111
L1_SAI_19,L1_1,2,Saint-Étienne,Ligue 1,3,38,3417,7,11,20,38,77,2.03,116,189,0.592592592592593,4,0.105263157894737,8,8,0,0,0
L1_SAI_19,L1_1,5,Saint-Étienne,Ligue 1,1,34,3060,8,6,20,34,77,2.26,132,209,0.631578947368421,5,0.147058823529412,15,13,0,2,0.133333333333333
L1_STR_20,L1_1,1,Strasbourg,Ligue 1,3,38,3420,11,9,18,38,58,1.53,91,149,0.610738255033557,10,0.263157894736842,8,6,1,1,0.125
L1_STR_20,L1_1,2,Strasbourg,Ligue 1,2,38,3420,17,12,9,38,43,1.13,89,131,0.67175572519084,14,0.368421052631579,4,4,0,0,0
L1_STR_20,L1_1,3,Strasbourg,Ligue 1,1,38,3420,9,13,16,38,59,1.55,115,174,0.660919540229885,6,0.157894736842105,11,10,1,0,0
L1_STR_20,L1_1,4,Strasbourg,Ligue 1,2,34,3060,10,9,15,34,50,1.47,77,125,0.6,5,0.147058823529412,5,4,0,1,0.2
L1_STR_20,L1_1,5,Strasbourg,Ligue 1,2,34,3060,16,9,9,34,44,1.29,126,169,0.739644970414201,10,0.294117647058824,9,8,0,1,0.111111111111111
L1_TOU_25,L1_1,3,Toulouse,Ligue 1,1,38,3420,13,9,16,38,57,1.5,122,179,0.681564245810056,9,0.236842105263158,7,4,0,3,0.428571428571429
L1_TOU_25,L1_1,4,Toulouse,Ligue 1,1,34,3060,11,10,13,34,46,1.35,93,139,0.669064748201439,6,0.176470588235294,4,4,0,0,0
L1_TOU_25,L1_1,5,Toulouse,Ligue 1,3,34,3060,11,9,14,34,43,1.26,67,108,0.601851851851852,10,0.294117647058824,2,1,0,1,0.5
L1_TRO_22,L1_1,2,Troyes,Ligue 1,2,38,3420,9,11,18,38,53,1.39,108,159,0.666666666666667,9,0.236842105263158,10,10,0,0,0
L1_TRO_22,L1_1,3,Troyes,Ligue 1,2,38,3418,4,12,22,38,81,2.13,148,228,0.644736842105263,1,0.0263157894736842,8,7,0,1,0.125
LL_ALA_1,LL_1,1,Alavés,La Liga,2,38,3420,9,11,18,38,57,1.5,85,142,0.598591549295775,9,0.236842105263158,3,3,0,0,0
LL_ALA_1,LL_1,2,Alavés,La Liga,3,38,3420,8,7,23,38,65,1.71,100,168,0.613095238095238,6,0.157894736842105,9,6,0,3,0.333333333333333
LL_ALA_1,LL_1,4,Alavés,La Liga,2,38,3420,12,10,16,38,46,1.21,103,147,0.687074829931973,11,0.289473684210526,8,8,0,0,0
LL_ALA_1,LL_1,5,Alavés,La Liga,3,38,3419,10,12,16,38,48,1.26,86,132,0.636363636363636,9,0.236842105263158,11,11,0,0,0
LL_ALM_24,LL_1,3,Almería,La Liga,3,38,3420,11,8,19,38,65,1.71,138,203,0.679802955665025,4,0.105263157894737,6,4,1,1,0.166666666666667
LL_ALM_24,LL_1,4,Almería,La Liga,3,38,3420,3,12,23,38,75,1.97,126,202,0.628712871287129,6,0.157894736842105,9,6,2,1,0.111111111111111
LL_ATM_3,LL_1,1,Atlético Madrid,La Liga,1,38,3420,26,8,4,38,25,0.66,98,122,0.795081967213115,18,0.473684210526316,4,1,1,2,0.5
LL_ATM_3,LL_1,2,Atlético Madrid,La Liga,1,38,3420,21,8,9,38,43,1.13,65,106,0.594339622641509,12,0.31578947368421,8,7,0,1,0.125
LL_ATM_3,LL_1,3,Atlético Madrid,La Liga,3,38,3420,23,8,7,38,33,0.87,95,128,0.7421875,13,0.342105263157895,5,4,1,0,0
LL_ATM_3,LL_1,4,Atlético Madrid,La Liga,1,38,3420,24,4,10,38,43,1.13,101,144,0.701388888888889,13,0.342105263157895,2,1,1,0,0
LL_ATM_3,LL_1,5,Atlético Madrid,La Liga,2,38,3420,22,10,6,38,30,0.79,88,116,0.741379310344828,17,0.447368421052632,5,5,0,0,0
LL_BAR_4,LL_1,1,Barcelona,La Liga,2,38,3420,24,7,7,38,38,1,94,130,0.707692307692308,14,0.368421052631579,5,5,0,0,0
LL_BAR_4,LL_1,2,Barcelona,La Liga,2,38,3420,21,10,7,38,38,1,84,123,0.691056910569106,11,0.289473684210526,3,2,0,1,0.333333333333333
LL_BAR_4,LL_1,3,Barcelona,La Liga,2,38,3420,28,4,6,38,20,0.53,85,102,0.803921568627451,26,0.68421052631579,3,3,0,0,0
LL_BAR_4,LL_1,4,Barcelona,La Liga,2,38,3420,26,7,5,38,44,1.16,97,141,0.687943262411348,17,0.447368421052632,2,2,0,0,0
LL_BAR_4,LL_1,5,Barcelona,La Liga,3,38,3420,28,4,6,38,39,1.03,69,108,0.638888888888889,13,0.342105263157895,4,4,0,0,0
LL_BET_5,LL_1,1,Betis,La Liga,2,38,3420,17,10,11,38,50,1.32,87,136,0.63235294117647,13,0.342105263157895,10,8,0,2,0.2
LL_BET_5,LL_1,2,Betis,La Liga,2,38,3420,19,8,11,38,40,1.05,94,132,0.696969696969697,13,0.342105263157895,3,3,0,0,0
LL_BET_5,LL_1,3,Betis,La Liga,2,38,3420,17,9,12,38,41,1.08,106,146,0.719178082191781,13,0.342105263157895,3,3,0,0,0
LL_BET_5,LL_1,4,Betis,La Liga,3,38,3420,14,15,9,38,45,1.18,115,158,0.715189873417722,13,0.342105263157895,8,7,0,1,0.125
LL_BET_5,LL_1,5,Betis,La Liga,3,38,3420,16,12,10,38,50,1.32,92,141,0.645390070921986,7,0.184210526315789,4,4,0,0,0
LL_BIL_2,LL_1,1,Athletic Club,La Liga,2,38,3420,11,13,14,38,42,1.11,69,111,0.621621621621622,9,0.236842105263158,6,5,0,1,0.166666666666667
LL_BIL_2,LL_1,2,Athletic Club,La Liga,2,38,3420,14,13,11,38,36,0.95,96,131,0.725190839694656,13,0.342105263157895,3,3,0,0,0
LL_BIL_2,LL_1,3,Athletic Club,La Liga,2,38,3420,14,9,15,38,43,1.13,83,123,0.650406504065041,11,0.289473684210526,3,3,0,0,0
LL_BIL_2,LL_1,4,Athletic Club,La Liga,2,38,3420,19,11,8,38,37,0.97,98,134,0.723880597014925,18,0.473684210526316,5,1,1,3,0.6
LL_BIL_2,LL_1,5,Athletic Club,La Liga,3,38,3417,19,13,6,38,29,0.76,83,113,0.743362831858407,15,0.394736842105263,5,3,0,2,0.4
LL_CAD_6,LL_1,1,Cádiz,La Liga,3,38,3420,11,11,16,38,58,1.53,91,150,0.613333333333333,10,0.263157894736842,10,9,0,1,0.1
LL_CAD_6,LL_1,2,Cádiz,La Liga,1,38,3420,8,15,15,38,51,1.34,117,170,0.7,13,0.342105263157895,13,11,0,2,0.153846153846154
LL_CAD_6,LL_1,3,Cádiz,La Liga,2,38,3420,10,12,16,38,53,1.39,148,202,0.737623762376238,13,0.342105263157895,10,9,0,1,0.1
LL_CAD_6,LL_1,4,Cádiz,La Liga,2,38,3420,6,15,17,38,55,1.45,121,175,0.685714285714286,10,0.263157894736842,2,2,0,0,0
LL_CEL_7,LL_1,1,Celta Vigo,La Liga,2,38,3418,14,11,13,38,57,1.5,81,138,0.58695652173913,9,0.236842105263158,8,7,0,1,0.125
LL_CEL_7,LL_1,2,Celta Vigo,La Liga,1,38,3420,12,10,16,38,43,1.13,91,136,0.683823529411765,14,0.368421052631579,8,4,0,4,0.5
LL_CEL_7,LL_1,3,Celta Vigo,La Liga,2,38,3420,11,10,17,38,53,1.39,80,134,0.604477611940298,10,0.263157894736842,8,5,1,2,0.25
LL_CEL_7,LL_1,4,Celta Vigo,La Liga,2,38,3417,10,11,17,38,57,1.5,109,164,0.652439024390244,6,0.157894736842105,8,6,1,1,0.125
LL_CEL_7,LL_1,5,Celta Vigo,La Liga,2,38,3420,16,7,15,38,57,1.5,89,145,0.606896551724138,8,0.210526315789474,4,3,0,1,0.25
LL_EIB_8,LL_1,1,Eibar,La Liga,2,38,3420,6,12,20,38,52,1.37,82,135,0.614814814814815,9,0.236842105263158,5,3,1,1,0.2
LL_ELC_9,LL_1,1,Elche,La Liga,2,38,3420,8,12,18,38,55,1.45,106,163,0.662576687116564,7,0.184210526315789,10,6,1,3,0.3
LL_ELC_9,LL_1,2,Elche,La Liga,2,38,3420,11,9,18,38,52,1.37,121,174,0.701149425287356,8,0.210526315789474,9,7,1,1,0.111111111111111
LL_ELC_9,LL_1,3,Elche,La Liga,2,38,3420,5,10,23,38,67,1.76,140,208,0.677884615384615,4,0.105263157894737,10,7,0,3,0.3
LL_ESP_21,LL_1,2,Espanyol,La Liga,3,38,3420,10,12,16,38,53,1.39,118,169,0.686390532544379,10,0.263157894736842,5,4,1,0,0
LL_ESP_21,LL_1,3,Espanyol,La Liga,4,38,3419,8,13,17,38,69,1.82,115,183,0.622950819672131,6,0.157894736842105,6,5,0,1,0.166666666666667
LL_ESP_21,LL_1,5,Espanyol,La Liga,1,38,3420,11,9,18,38,51,1.34,140,192,0.734375,8,0.210526315789474,6,4,0,2,0.333333333333333
LL_GET_10,LL_1,1,Getafe,La Liga,2,38,3420,9,11,18,38,43,1.13,70,111,0.612612612612613,14,0.368421052631579,8,7,0,1,0.125
LL_GET_10,LL_1,2,Getafe,La Liga,2,38,3420,8,15,15,38,41,1.08,91,132,0.68939393939394,14,0.368421052631579,4,2,1,1,0.25
LL_GET_10,LL_1,3,Getafe,La Liga,1,38,3420,10,12,16,38,45,1.18,119,166,0.728915662650602,13,0.342105263157895,8,4,0,4,0.5
LL_GET_10,LL_1,4,Getafe,La Liga,2,38,3420,10,13,15,38,54,1.42,118,173,0.687861271676301,10,0.263157894736842,7,5,1,1,0.142857142857143
LL_GET_10,LL_1,5,Getafe,La Liga,1,38,3420,11,9,18,38,39,1.03,86,126,0.69047619047619,9,0.236842105263158,9,8,0,1,0.111111111111111
LL_GIR_25,LL_1,3,Girona,La Liga,2,38,3420,13,10,15,38,55,1.45,112,168,0.672619047619048,4,0.105263157894737,8,6,1,1,0.125
LL_GIR_25,LL_1,4,Girona,La Liga,1,38,3420,25,6,7,38,46,1.21,121,168,0.726190476190476,12,0.31578947368421,7,5,1,1,0.142857142857143
LL_GIR_25,LL_1,5,Girona,La Liga,3,38,3420,11,8,19,38,60,1.58,102,164,0.634146341463415,8,0.210526315789474,6,3,0,3,0.5
LL_GRA_11,LL_1,1,Granada,La Liga,3,38,3420,13,7,18,38,65,1.71,101,170,0.61764705882353,9,0.236842105263158,12,6,1,5,0.416666666666667
LL_GRA_11,LL_1,2,Granada,La Liga,2,38,3420,8,14,16,38,61,1.61,132,193,0.683937823834197,8,0.210526315789474,9,7,0,2,0.222222222222222
LL_GRA_11,LL_1,4,Granada,La Liga,4,38,3420,4,9,25,38,79,2.08,126,203,0.610837438423645,3,0.0789473684210526,6,5,1,0,0
LL_HUE_12,LL_1,1,Huesca,La Liga,2,38,3420,7,13,18,38,53,1.39,98,149,0.644295302013423,9,0.236842105263158,5,5,0,0,0
LL_LAP_26,LL_1,4,Las Palmas,La Liga,2,38,3416,10,10,18,38,47,1.24,109,156,0.698717948717949,8,0.210526315789474,9,5,1,3,0.333333333333333
LL_LAP_26,LL_1,5,Las Palmas,La Liga,2,38,3420,8,8,22,38,61,1.61,120,182,0.664835164835165,4,0.105263157894737,10,5,1,4,0.4
LL_LEG_27,LL_1,5,Leganés,La Liga,2,38,3420,9,13,16,38,56,1.47,122,175,0.68,11,0.289473684210526,8,7,1,0,0
LL_LEV_13,LL_1,1,Levante,La Liga,3,38,3420,9,14,15,38,57,1.5,108,163,0.650306748466258,4,0.105263157894737,4,3,1,0,0
LL_LEV_13,LL_1,2,Levante,La Liga,4,38,3420,8,11,19,38,76,2,126,203,0.625615763546798,7,0.184210526315789,6,5,0,1,0.166666666666667
LL_MAL_22,LL_1,2,Mallorca,La Liga,4,38,3420,10,9,19,38,63,1.66,91,152,0.585526315789474,9,0.236842105263158,8,6,0,2,0.25
LL_MAL_22,LL_1,3,Mallorca,La Liga,3,38,3420,14,8,16,38,43,1.13,101,145,0.703448275862069,13,0.342105263157895,7,6,0,1,0.142857142857143
LL_MAL_22,LL_1,4,Mallorca,La Liga,3,38,3420,8,16,14,38,44,1.16,104,148,0.702702702702703,10,0.263157894736842,5,4,0,1,0.2
LL_MAL_22,LL_1,5,Mallorca,La Liga,2,38,3420,13,9,16,38,44,1.16,122,165,0.733333333333333,9,0.236842105263158,3,3,0,0,0
LL_OSA_14,LL_1,1,Osasuna,La Liga,3,38,3415,11,11,16,38,48,1.26,94,142,0.661971830985916,11,0.289473684210526,8,5,1,2,0.25
LL_OSA_14,LL_1,2,Osasuna,La Liga,2,38,3420,12,11,15,38,51,1.34,99,151,0.662251655629139,12,0.31578947368421,7,4,0,3,0.428571428571429
LL_OSA_14,LL_1,3,Osasuna,La Liga,2,38,3420,15,8,15,38,42,1.11,107,148,0.716216216216216,11,0.289473684210526,4,1,2,1,0.25
LL_OSA_14,LL_1,4,Osasuna,La Liga,2,38,3420,12,9,17,38,56,1.47,95,152,0.631578947368421,10,0.263157894736842,2,1,0,1,0.5
LL_OSA_14,LL_1,5,Osasuna,La Liga,2,38,3420,12,16,10,38,52,1.37,136,187,0.72192513368984,9,0.236842105263158,7,7,0,0,0
LL_RAY_23,LL_1,2,Rayo Vallecano,La Liga,2,38,3417,11,9,18,38,50,1.32,112,163,0.693251533742331,9,0.236842105263158,9,7,0,2,0.222222222222222
LL_RAY_23,LL_1,3,Rayo Vallecano,La Liga,2,38,3420,13,10,15,38,53,1.39,95,144,0.631944444444444,9,0.236842105263158,5,4,1,0,0
LL_RAY_23,LL_1,4,Rayo Vallecano,La Liga,2,38,3420,8,14,16,38,48,1.26,104,151,0.682119205298013,13,0.342105263157895,2,1,0,1,0.5
LL_RAY_23,LL_1,5,Rayo Vallecano,La Liga,2,38,3420,13,13,12,38,45,1.18,107,153,0.705882352941176,10,0.263157894736842,8,6,0,2,0.25
LL_RMA_15,LL_1,1,Real Madrid,La Liga,1,38,3420,25,9,4,38,28,0.74,88,116,0.758620689655172,17,0.447368421052632,8,7,0,1,0.125
LL_RMA_15,LL_1,2,Real Madrid,La Liga,2,38,3420,26,8,4,38,31,0.82,97,129,0.75968992248062,16,0.421052631578947,5,3,0,2,0.4
LL_RMA_15,LL_1,3,Real Madrid,La Liga,2,38,3420,24,6,8,38,36,0.95,100,136,0.735294117647059,13,0.342105263157895,5,4,0,1,0.2
LL_RMA_15,LL_1,4,Real Madrid,La Liga,3,38,3420,29,8,1,38,26,0.68,93,118,0.779661016949152,21,0.552631578947368,1,1,0,0,0
LL_RMA_15,LL_1,5,Real Madrid,La Liga,3,38,3420,26,6,6,38,38,1,89,126,0.698412698412698,15,0.394736842105263,3,3,0,0,0
LL_RSC_16,LL_1,1,Real Sociedad,La Liga,1,38,3420,17,11,10,38,38,1,67,105,0.638095238095238,14,0.368421052631579,5,3,1,1,0.2
LL_RSC_16,LL_1,2,Real Sociedad,La Liga,2,38,3420,17,11,10,38,37,0.97,89,127,0.708661417322834,20,0.526315789473684,6,5,0,1,0.166666666666667
LL_RSC_16,LL_1,3,Real Sociedad,La Liga,1,38,3420,21,8,9,38,35,0.92,99,133,0.736842105263158,15,0.394736842105263,2,1,0,1,0.5
LL_RSC_16,LL_1,4,Real Sociedad,La Liga,2,38,3417,16,12,10,38,39,1.03,96,135,0.711111111111111,15,0.394736842105263,7,6,0,1,0.142857142857143
LL_RSC_16,LL_1,5,Real Sociedad,La Liga,2,38,3420,13,7,18,38,46,1.21,94,142,0.676056338028169,13,0.342105263157895,7,5,0,2,0.285714285714286
LL_SEV_17,LL_1,1,Sevilla,La Liga,2,38,3420,24,5,9,38,33,0.87,87,120,0.725,17,0.447368421052632,6,4,0,2,0.333333333333333
LL_SEV_17,LL_1,2,Sevilla,La Liga,3,38,3420,18,16,4,38,30,0.79,90,121,0.752066115702479,17,0.447368421052632,4,2,1,1,0.25
LL_SEV_17,LL_1,3,Sevilla,La Liga,2,38,3420,13,10,15,38,54,1.42,109,161,0.664596273291926,9,0.236842105263158,3,2,0,1,0.333333333333333
LL_SEV_17,LL_1,4,Sevilla,La Liga,3,38,3420,10,11,17,38,54,1.42,123,175,0.691428571428571,8,0.210526315789474,5,5,0,0,0
LL_SEV_17,LL_1,5,Sevilla,La Liga,2,38,3420,10,11,17,38,55,1.45,93,148,0.628378378378378,10,0.263157894736842,6,5,0,1,0.166666666666667
LL_VAL_18,LL_1,1,Valencia,La Liga,2,38,3420,10,13,15,38,53,1.39,121,175,0.697142857142857,7,0.184210526315789,8,5,0,3,0.375
LL_VAL_18,LL_1,2,Valencia,La Liga,3,38,3420,11,15,12,38,53,1.39,112,163,0.674846625766871,12,0.31578947368421,8,7,0,1,0.125
LL_VAL_18,LL_1,3,Valencia,La Liga,1,38,3420,11,9,18,38,45,1.18,105,148,0.695945945945946,7,0.184210526315789,5,2,3,0,0
LL_VAL_18,LL_1,4,Valencia,La Liga,3,38,3420,13,10,15,38,45,1.18,114,160,0.71875,13,0.342105263157895,6,3,0,3,0.5
LL_VAL_18,LL_1,5,Valencia,La Liga,2,38,3420,11,13,14,38,54,1.42,95,148,0.635135135135135,8,0.210526315789474,9,6,1,2,0.222222222222222
LL_VLD_19,LL_1,1,Valladolid,La Liga,2,38,3420,5,16,17,38,57,1.5,104,161,0.645962732919255,3,0.0789473684210526,7,6,1,0,0
LL_VLD_19,LL_1,3,Valladolid,La Liga,3,38,3420,11,7,20,38,63,1.66,134,199,0.683417085427136,9,0.236842105263158,10,6,1,3,0.3
LL_VLD_19,LL_1,5,Valladolid,La Liga,3,38,3420,4,4,30,38,90,2.37,115,204,0.558823529411765,5,0.131578947368421,7,7,0,0,0
LL_VLR_20,LL_1,1,Villarreal,La Liga,2,38,3420,15,13,10,38,44,1.16,83,126,0.650793650793651,10,0.263157894736842,9,7,1,1,0.111111111111111
LL_VLR_20,LL_1,2,Villarreal,La Liga,2,38,3420,16,11,11,38,37,0.97,91,128,0.7109375,14,0.368421052631579,5,4,0,1,0.2
LL_VLR_20,LL_1,3,Villarreal,La Liga,3,38,3420,19,7,12,38,40,1.05,110,149,0.731543624161074,12,0.31578947368421,4,4,0,0,0
LL_VLR_20,LL_1,4,Villarreal,La Liga,2,38,3420,14,11,13,38,65,1.71,150,214,0.696261682242991,6,0.157894736842105,6,6,0,0,0
LL_VLR_20,LL_1,5,Villarreal,La Liga,2,38,3420,20,10,8,38,51,1.34,110,160,0.68125,7,0.184210526315789,8,7,1,0,0
PL_ARS_1,PL_1,1,Arsenal,Premier League,3,38,3417,18,7,13,38,39,1.03,93,129,0.697674418604651,12,0.31578947368421,3,2,0,1,0.333333333333333
PL_ARS_1,PL_1,2,Arsenal,Premier League,2,38,3420,22,3,13,38,48,1.26,100,147,0.673469387755102,13,0.342105263157895,6,5,1,0,0
PL_ARS_1,PL_1,3,Arsenal,Premier League,1,38,3420,26,6,6,38,43,1.13,94,136,0.683823529411765,14,0.368421052631579,5,3,2,0,0
PL_ARS_1,PL_1,4,Arsenal,Premier League,2,38,3420,28,5,5,38,29,0.76,54,83,0.650602409638554,18,0.473684210526316,3,2,0,1,0.333333333333333
PL_ARS_1,PL_1,5,Arsenal,Premier League,1,38,3420,20,14,4,38,34,0.89,86,120,0.716666666666667,13,0.342105263157895,3,3,0,0,0
PL_AST_2,PL_1,1,Aston Villa,Premier League,1,38,3420,16,7,15,38,46,1.21,133,186,0.752688172043011,15,0.394736842105263,6,5,0,1,0.166666666666667
PL_AST_2,PL_1,2,Aston Villa,Premier League,3,38,3420,13,6,19,38,54,1.42,96,149,0.63758389261745,11,0.289473684210526,6,4,1,1,0.166666666666667
PL_AST_2,PL_1,3,Aston Villa,Premier League,2,38,3420,18,7,13,38,46,1.21,108,151,0.695364238410596,12,0.31578947368421,6,5,0,1,0.166666666666667
PL_AST_2,PL_1,4,Aston Villa,Premier League,2,38,3420,20,8,10,38,61,1.61,115,173,0.647398843930636,8,0.210526315789474,2,1,0,1,0.5
PL_AST_2,PL_1,5,Aston Villa,Premier League,2,38,3420,19,9,10,38,51,1.34,104,156,0.673076923076923,9,0.236842105263158,3,2,0,1,0.333333333333333
PL_BOU_3,PL_1,3,Bournemouth,Premier League,2,38,3420,11,6,21,38,71,1.87,136,204,0.651960784313726,8,0.210526315789474,7,6,1,0,0
PL_BOU_3,PL_1,4,Bournemouth,Premier League,3,38,3420,13,9,16,38,67,1.76,127,194,0.654639175257732,9,0.236842105263158,7,6,0,1,0.142857142857143
PL_BOU_3,PL_1,5,Bournemouth,Premier League,3,38,3420,15,11,12,38,46,1.21,126,172,0.732558139534884,9,0.236842105263158,4,4,0,0,0
PL_BRE_4,PL_1,2,Brentford,Premier League,3,38,3420,13,7,18,38,56,1.47,125,179,0.687150837988827,9,0.236842105263158,5,5,0,0,0
PL_BRE_4,PL_1,3,Brentford,Premier League,1,38,3420,15,14,9,38,46,1.21,154,197,0.766497461928934,12,0.31578947368421,2,2,0,0,0
PL_BRE_4,PL_1,4,Brentford,Premier League,2,38,3420,10,9,19,38,65,1.71,119,184,0.646739130434783,7,0.184210526315789,2,2,0,0,0
PL_BRE_4,PL_1,5,Brentford,Premier League,2,38,3420,16,8,14,38,57,1.5,153,207,0.72463768115942,8,0.210526315789474,1,1,0,0,0
PL_BRI_5,PL_1,1,Brighton,Premier League,2,38,3420,9,14,15,38,46,1.21,81,125,0.632,12,0.31578947368421,7,6,1,0,0
PL_BRI_5,PL_1,2,Brighton,Premier League,2,38,3419,12,15,11,38,44,1.16,102,146,0.698630136986301,11,0.289473684210526,4,3,1,0,0
PL_BRI_5,PL_1,3,Brighton,Premier League,2,38,3420,18,8,12,38,53,1.39,82,131,0.595419847328244,12,0.31578947368421,8,6,0,2,0.25
PL_BRI_5,PL_1,4,Brighton,Premier League,2,38,3420,12,12,14,38,62,1.63,105,165,0.624242424242424,6,0.157894736842105,6,6,0,0,0
PL_BRI_5,PL_1,5,Brighton,Premier League,2,38,3420,16,13,9,38,59,1.55,90,147,0.598639455782313,8,0.210526315789474,9,9,0,0,0
PL_BUR_21,PL_1,1,Burnley,Premier League,3,38,3420,10,9,19,38,55,1.45,125,179,0.692737430167598,11,0.289473684210526,3,3,0,0,0
PL_BUR_21,PL_1,2,Burnley,Premier League,2,38,3420,7,14,17,38,53,1.39,127,178,0.702247191011236,9,0.236842105263158,5,5,0,0,0
PL_BUR_21,PL_1,4,Burnley,Premier League,2,38,3420,5,9,24,38,78,2.05,168,244,0.680327868852459,2,0.0526315789473684,7,6,0,1,0.142857142857143
PL_CHE_6,PL_1,1,Chelsea,Premier League,3,38,3420,19,10,9,38,36,0.95,71,107,0.663551401869159,18,0.473684210526316,4,3,0,1,0.25
PL_CHE_6,PL_1,2,Chelsea,Premier League,2,38,3420,21,11,6,38,33,0.87,83,115,0.71304347826087,16,0.421052631578947,6,6,0,0,0
PL_CHE_6,PL_1,3,Chelsea,Premier League,2,38,3420,11,11,16,38,47,1.24,115,159,0.70440251572327,10,0.263157894736842,1,1,0,0,0
PL_CHE_6,PL_1,4,Chelsea,Premier League,2,38,3420,18,9,11,38,63,1.66,125,186,0.661290322580645,8,0.210526315789474,5,3,1,1,0.2
PL_CHE_6,PL_1,5,Chelsea,Premier League,2,38,3420,20,9,9,38,43,1.13,111,155,0.72258064516129,11,0.289473684210526,6,5,0,1,0.166666666666667
PL_CRY_7,PL_1,1,Crystal Palace,Premier League,2,38,3420,12,8,18,38,66,1.74,107,174,0.620689655172414,8,0.210526315789474,4,3,0,1,0.25
PL_CRY_7,PL_1,2,Crystal Palace,Premier League,2,38,3420,11,15,12,38,46,1.21,99,144,0.680555555555556,12,0.31578947368421,4,3,0,1,0.25
PL_CRY_7,PL_1,3,Crystal Palace,Premier League,3,38,3420,11,12,15,38,49,1.29,114,160,0.69375,9,0.236842105263158,4,4,0,0,0
PL_CRY_7,PL_1,4,Crystal Palace,Premier League,3,38,3420,13,10,15,38,58,1.53,98,154,0.623376623376623,10,0.263157894736842,3,3,0,0,0
PL_CRY_7,PL_1,5,Crystal Palace,Premier League,1,38,3420,13,14,11,38,51,1.34,101,150,0.66,11,0.289473684210526,2,1,0,1,0.5
PL_EVE_8,PL_1,1,Everton,Premier League,3,38,3420,17,8,13,38,48,1.26,114,161,0.701863354037267,12,0.31578947368421,4,3,1,0,0
PL_EVE_8,PL_1,2,Everton,Premier League,2,38,3420,11,6,21,38,66,1.74,127,188,0.648936170212766,8,0.210526315789474,2,2,0,0,0
PL_EVE_8,PL_1,3,Everton,Premier League,2,38,3420,8,12,18,38,57,1.5,127,185,0.691891891891892,9,0.236842105263158,6,5,0,1,0.166666666666667
PL_EVE_8,PL_1,4,Everton,Premier League,1,38,3420,13,9,16,38,51,1.34,117,165,0.690909090909091,13,0.342105263157895,8,8,0,0,0
PL_EVE_8,PL_1,5,Everton,Premier League,1,38,3420,11,15,12,38,44,1.16,117,163,0.730061349693252,12,0.31578947368421,2,0,0,2,1
PL_FUL_9,PL_1,1,Fulham,Premier League,2,38,3420,5,13,20,38,53,1.39,118,170,0.688235294117647,9,0.236842105263158,7,7,0,0,0
PL_FUL_9,PL_1,3,Fulham,Premier League,2,38,3420,15,7,16,38,53,1.39,144,196,0.729591836734694,9,0.236842105263158,8,7,0,1,0.125
PL_FUL_9,PL_1,4,Fulham,Premier League,1,38,3420,13,8,17,38,61,1.61,133,190,0.678947368421053,10,0.263157894736842,8,8,0,0,0
PL_FUL_9,PL_1,5,Fulham,Premier League,1,38,3420,15,9,14,38,54,1.42,106,159,0.660377358490566,5,0.131578947368421,4,3,0,1,0.25
