team_id,league_id,season_id,team_name,Comp,# team_Pl,team_Misc_perform_90s,team_Misc_perform_CrdY,team_Misc_perform_CrdR,team_Misc_perfrom_2CrdY,team_Misc_perform_Fls,team_Misc_perform_Fld,team_Misc_perform_Crs,team_Misc_perform_Int,team_Misc_perform_Off,team_Misc_perform_Recov,team_Misc_perform_TklW,team_Misc_perfrom_OG,team_Misc_perfrom_PKcon,team_Misc_perofrm_PKwon,team_Misc_aeriald_Won,team_Misc_aeriald_Lost,team_Misc_aeriald_Won%_new
LL_ALA_1,LL_1,2,Alavés,La Liga,33,38,93,4,3,529,455,758,376,72,1910,324,0,9,6,869,674,0.563188593648736
LL_ALA_1,LL_1,4,Alavés,La Liga,30,38,84,1,0,481,449,830,279,69,1807,347,2,8,7,574,625,0.478732276897414
LL_ALA_1,LL_1,5,Alavés,La Liga,29,38,107,5,2,623,476,798,309,77,1499,459,2,11,8,639,694,0.479369842460615
LL_ALM_24,LL_1,3,Almería,La Liga,29,38,98,4,2,443,401,605,322,83,1890,322,1,6,2,482,530,0.476284584980237
LL_ALM_24,LL_1,4,Almería,La Liga,35,38,93,6,4,478,493,659,313,75,1716,372,0,9,2,557,587,0.486888111888112
LL_ATM_3,LL_1,1,Atlético Madrid,La Liga,25,38,100,0,0,489,443,597,386,96,1951,367,3,4,6,530,482,0.523715415019763
LL_ATM_3,LL_1,2,Atlético Madrid,La Liga,26,38,111,7,3,473,503,703,365,85,2002,346,3,8,4,559,539,0.509107468123862
LL_ATM_3,LL_1,3,Atlético Madrid,La Liga,27,38,92,8,3,440,418,625,304,79,1977,408,0,5,0,445,399,0.527251184834123
LL_ATM_3,LL_1,4,Atlético Madrid,La Liga,27,38,89,5,3,438,447,621,256,123,1896,399,0,2,4,422,392,0.518427518427518
LL_ATM_3,LL_1,5,Atlético Madrid,La Liga,24,38,75,3,0,412,427,675,260,72,1563,375,2,5,4,445,420,0.514450867052023
LL_BAR_4,LL_1,1,Barcelona,La Liga,25,38,72,2,2,357,523,494,361,90,1937,293,2,5,6,395,317,0.554775280898876
LL_BAR_4,LL_1,2,Barcelona,La Liga,38,38,97,5,3,499,489,798,325,99,2066,331,0,3,6,454,410,0.525462962962963
LL_BAR_4,LL_1,3,Barcelona,La Liga,29,38,84,6,3,433,452,744,253,98,1995,324,3,3,0,467,359,0.565375302663438
LL_BAR_4,LL_1,4,Barcelona,La Liga,29,38,87,2,1,412,469,651,257,99,1789,363,0,2,6,453,399,0.53169014084507
LL_BAR_4,LL_1,5,Barcelona,La Liga,28,38,63,3,1,368,465,709,227,65,1673,332,0,4,8,380,339,0.528511821974965
LL_BET_5,LL_1,1,Betis,La Liga,25,38,93,8,4,521,483,586,452,65,1938,314,3,10,9,613,628,0.493956486704271
LL_BET_5,LL_1,2,Betis,La Liga,31,38,87,6,1,485,470,547,361,71,1908,392,2,3,4,505,511,0.497047244094488
LL_BET_5,LL_1,3,Betis,La Liga,30,38,83,15,3,414,535,514,364,74,1918,421,1,3,4,453,502,0.47434554973822
LL_BET_5,LL_1,4,Betis,La Liga,35,38,87,3,1,429,497,636,345,73,1921,440,3,8,1,479,500,0.489274770173647
LL_BET_5,LL_1,5,Betis,La Liga,36,38,75,4,0,433,524,627,356,56,1679,397,1,4,9,464,478,0.492569002123142
LL_BIL_2,LL_1,1,Athletic Club,La Liga,27,38,82,3,1,483,477,811,344,77,1836,269,1,6,5,656,601,0.521877486077963
LL_BIL_2,LL_1,2,Athletic Club,La Liga,26,38,90,4,3,487,483,798,339,89,2098,292,1,3,5,585,572,0.50561797752809
LL_BIL_2,LL_1,3,Athletic Club,La Liga,26,38,81,5,1,512,421,918,310,96,2194,369,3,3,3,532,487,0.522080471050049
LL_BIL_2,LL_1,4,Athletic Club,La Liga,27,38,80,5,3,511,428,845,278,78,2010,362,4,5,4,541,525,0.50750469043152
LL_BIL_2,LL_1,5,Athletic Club,La Liga,31,38,64,3,1,483,386,772,344,68,1735,345,1,5,5,496,514,0.491089108910891
LL_CAD_6,LL_1,1,Cádiz,La Liga,34,38,81,3,2,436,483,731,437,56,1809,317,1,10,3,687,753,0.477083333333333
LL_CAD_6,LL_1,2,Cádiz,La Liga,33,38,105,3,3,488,449,865,413,69,2077,380,0,13,5,601,693,0.464451313755796
LL_CAD_6,LL_1,3,Cádiz,La Liga,38,38,116,7,4,532,482,633,270,75,1953,410,0,10,2,606,651,0.482100238663484
LL_CAD_6,LL_1,4,Cádiz,La Liga,34,38,107,7,0,576,498,791,298,90,1831,398,1,2,2,632,673,0.484291187739464
LL_CEL_7,LL_1,1,Celta Vigo,La Liga,30,38,109,5,3,631,492,521,405,65,1988,368,1,8,7,609,669,0.476525821596244
LL_CEL_7,LL_1,2,Celta Vigo,La Liga,25,38,87,3,1,507,463,768,376,83,2144,409,2,8,3,603,696,0.464203233256351
LL_CEL_7,LL_1,3,Celta Vigo,La Liga,26,38,85,6,3,469,493,705,368,81,2031,413,1,8,2,458,539,0.45937813440321
LL_CEL_7,LL_1,4,Celta Vigo,La Liga,31,38,66,5,2,463,485,661,297,63,1908,382,3,8,4,522,548,0.48785046728972
LL_CEL_7,LL_1,5,Celta Vigo,La Liga,30,38,84,6,3,462,436,501,282,67,1532,340,2,4,6,375,439,0.460687960687961
LL_EIB_8,LL_1,1,Eibar,La Liga,30,38,71,3,2,494,387,1052,434,67,2179,309,0,5,4,908,917,0.497534246575342
LL_ELC_9,LL_1,1,Elche,La Liga,30,38,99,3,2,527,456,672,386,51,1811,335,1,10,1,488,539,0.475170399221032
LL_ELC_9,LL_1,2,Elche,La Liga,28,38,104,6,1,518,471,720,305,74,1982,325,0,10,1,527,515,0.505758157389635
LL_ELC_9,LL_1,3,Elche,La Liga,32,38,99,12,3,525,394,750,323,81,1924,363,2,10,4,484,465,0.510010537407798
LL_ESP_21,LL_1,2,Espanyol,La Liga,34,38,99,7,3,440,516,627,326,70,1736,338,2,5,3,447,574,0.437806072477963
LL_ESP_21,LL_1,3,Espanyol,La Liga,33,38,99,10,4,457,493,713,338,62,1791,379,2,6,3,647,596,0.520514883346742
LL_ESP_21,LL_1,5,Espanyol,La Liga,27,38,88,1,0,498,432,619,315,61,1364,397,1,6,5,493,504,0.494483450351053
LL_GET_10,LL_1,1,Getafe,La Liga,31,38,120,7,2,631,520,815,393,74,1943,352,3,8,3,840,946,0.470324748040314
LL_GET_10,LL_1,2,Getafe,La Liga,31,38,121,8,1,559,481,621,401,53,1924,360,1,4,1,721,717,0.501390820584145
LL_GET_10,LL_1,3,Getafe,La Liga,25,38,126,9,6,600,437,649,320,79,1871,339,2,8,3,714,697,0.506024096385542
LL_GET_10,LL_1,4,Getafe,La Liga,33,38,135,10,5,648,437,701,307,78,1773,364,0,7,3,657,692,0.48702742772424
LL_GET_10,LL_1,5,Getafe,La Liga,30,38,110,7,3,602,506,721,276,90,1436,393,0,9,3,771,738,0.510934393638171
LL_GIR_25,LL_1,3,Girona,La Liga,29,38,92,3,2,440,507,713,266,87,1836,321,0,8,7,428,435,0.495944380069525
LL_GIR_25,LL_1,4,Girona,La Liga,25,38,75,1,0,406,471,698,257,95,1808,340,0,7,7,373,390,0.488859764089122
LL_GIR_25,LL_1,5,Girona,La Liga,30,38,76,2,0,437,439,804,279,79,1443,348,1,6,4,321,344,0.482706766917293
LL_GRA_11,LL_1,1,Granada,La Liga,34,38,97,6,1,533,469,613,392,82,1800,279,1,12,4,675,851,0.442332896461337
LL_GRA_11,LL_1,2,Granada,La Liga,32,38,105,4,1,477,466,691,326,62,1867,343,2,9,2,602,743,0.447583643122677
LL_GRA_11,LL_1,4,Granada,La Liga,40,38,98,4,1,514,504,664,280,75,1708,374,2,6,5,484,540,0.47265625
LL_HUE_12,LL_1,1,Huesca,La Liga,27,38,69,2,1,528,518,824,437,101,1876,322,2,5,2,580,598,0.492359932088285
LL_LAP_26,LL_1,4,Las Palmas,La Liga,29,38,84,5,1,411,499,580,281,93,1846,397,3,9,3,395,489,0.44683257918552
LL_LAP_26,LL_1,5,Las Palmas,La Liga,34,38,110,4,2,452,462,674,321,59,1454,370,3,10,1,529,561,0.485321100917431
LL_LEG_27,LL_1,5,Leganés,La Liga,26,38,82,6,0,503,470,495,332,84,1500,384,3,8,7,472,614,0.434622467771639
LL_LEV_13,LL_1,1,Levante,La Liga,29,38,68,1,0,509,397,697,432,69,2023,283,2,4,5,455,522,0.465711361310133
LL_LEV_13,LL_1,2,Levante,La Liga,31,38,109,6,2,550,403,624,377,77,2054,305,0,6,6,441,492,0.472668810289389
LL_MAL_22,LL_1,2,Mallorca,La Liga,33,38,114,7,4,554,535,597,344,67,2007,332,4,8,6,651,703,0.480797636632201
LL_MAL_22,LL_1,3,Mallorca,La Liga,31,38,120,5,0,611,457,635,318,77,1833,344,0,7,4,674,629,0.51726784343822
LL_MAL_22,LL_1,4,Mallorca,La Liga,25,38,105,4,2,567,412,763,365,104,1816,388,1,5,2,773,686,0.529814941740918
LL_MAL_22,LL_1,5,Mallorca,La Liga,28,38,81,6,1,466,432,735,326,78,1523,361,1,3,4,672,609,0.524590163934426
LL_OSA_14,LL_1,1,Osasuna,La Liga,28,38,80,5,3,535,407,700,392,67,2071,281,2,8,3,996,806,0.552719200887902
LL_OSA_14,LL_1,2,Osasuna,La Liga,29,38,84,2,1,498,391,864,368,66,2118,331,2,7,3,808,743,0.520954223081883
LL_OSA_14,LL_1,3,Osasuna,La Liga,26,38,93,7,1,544,410,794,315,60,1930,328,2,4,5,613,628,0.493956486704271
LL_OSA_14,LL_1,4,Osasuna,La Liga,29,38,78,5,1,518,392,813,263,68,1802,311,0,2,4,750,655,0.533807829181495
LL_OSA_14,LL_1,5,Osasuna,La Liga,25,38,88,0,0,508,379,819,266,66,1461,365,1,7,9,617,515,0.545053003533569
LL_RAY_23,LL_1,2,Rayo Vallecano,La Liga,28,38,101,3,1,537,511,862,365,83,2110,359,1,9,4,652,655,0.49885233358837
LL_RAY_23,LL_1,3,Rayo Vallecano,La Liga,28,38,90,6,2,544,490,832,309,98,2085,393,4,5,2,437,527,0.453319502074689
LL_RAY_23,LL_1,4,Rayo Vallecano,La Liga,26,38,108,5,3,563,518,688,308,96,1908,372,2,2,3,506,578,0.466789667896679
LL_RAY_23,LL_1,5,Rayo Vallecano,La Liga,26,38,96,3,0,522,391,769,334,79,1688,396,1,8,1,485,540,0.473170731707317
LL_RMA_15,LL_1,1,Real Madrid,La Liga,30,38,59,2,1,407,474,771,398,86,1901,318,1,8,2,444,381,0.538181818181818
LL_RMA_15,LL_1,2,Real Madrid,La Liga,31,38,76,0,0,394,474,611,334,106,1941,345,0,5,10,397,319,0.554469273743017
LL_RMA_15,LL_1,3,Real Madrid,La Liga,26,38,72,3,2,367,530,574,296,89,1843,353,1,5,8,339,231,0.594736842105263
LL_RMA_15,LL_1,4,Real Madrid,La Liga,27,38,69,4,1,368,523,618,296,79,1766,368,1,1,3,329,272,0.547420965058236
LL_RMA_15,LL_1,5,Real Madrid,La Liga,30,38,57,4,0,332,518,578,331,85,1541,359,1,3,11,334,267,0.555740432612313
LL_RSC_16,LL_1,1,Real Sociedad,La Liga,30,38,81,1,0,566,459,712,315,86,1941,322,1,5,8,663,669,0.497747747747748
LL_RSC_16,LL_1,2,Real Sociedad,La Liga,32,38,77,4,1,491,465,638,348,76,2012,339,0,6,8,678,597,0.531764705882353
LL_RSC_16,LL_1,3,Real Sociedad,La Liga,30,38,90,2,0,621,452,538,271,91,2018,395,2,2,4,664,557,0.543816543816544
LL_RSC_16,LL_1,4,Real Sociedad,La Liga,31,38,98,2,0,604,442,672,253,92,1816,405,1,7,1,759,714,0.515274949083503
LL_RSC_16,LL_1,5,Real Sociedad,La Liga,31,38,85,4,0,501,417,740,283,82,1569,401,0,7,3,578,606,0.488175675675676
LL_SEV_17,LL_1,1,Sevilla,La Liga,26,38,79,2,2,491,488,731,362,69,1944,297,2,6,4,615,534,0.535248041775457
LL_SEV_17,LL_1,2,Sevilla,La Liga,33,38,97,4,2,462,462,787,270,80,2064,302,0,4,3,595,561,0.514705882352941
LL_SEV_17,LL_1,3,Sevilla,La Liga,35,38,121,13,4,474,460,827,339,106,1973,367,3,3,4,497,475,0.511316872427984
LL_SEV_17,LL_1,4,Sevilla,La Liga,35,38,108,4,0,477,443,934,313,77,1901,463,2,5,1,610,525,0.537444933920705
LL_SEV_17,LL_1,5,Sevilla,La Liga,35,38,98,8,3,494,402,612,367,70,1551,390,1,6,1,531,442,0.545734840698869
LL_VAL_18,LL_1,1,Valencia,La Liga,30,38,82,5,3,459,525,613,392,90,1832,277,2,8,6,602,575,0.511469838572642
LL_VAL_18,LL_1,2,Valencia,La Liga,34,38,134,8,6,641,586,765,339,52,2079,364,3,8,8,564,599,0.484952708512468
LL_VAL_18,LL_1,3,Valencia,La Liga,28,38,93,8,3,504,510,924,288,80,2015,428,2,5,6,492,561,0.467236467236467
LL_VAL_18,LL_1,4,Valencia,La Liga,29,38,64,5,2,481,475,593,324,69,1863,379,2,6,7,485,628,0.435759209344115
LL_VAL_18,LL_1,5,Valencia,La Liga,32,38,86,1,0,442,446,763,302,72,1550,415,3,9,4,449,540,0.453993933265925
LL_VLD_19,LL_1,1,Valladolid,La Liga,32,38,93,4,0,510,510,744,431,75,1922,321,0,7,8,628,818,0.434301521438451
LL_VLD_19,LL_1,3,Valladolid,La Liga,36,38,94,6,2,460,516,683,345,98,1966,396,1,10,4,471,617,0.432904411764706
LL_VLD_19,LL_1,5,Valladolid,La Liga,38,38,91,5,2,459,486,671,311,67,1355,357,1,7,3,544,524,0.50936329588015
LL_VLR_20,LL_1,1,Villarreal,La Liga,29,38,67,5,1,449,465,579,371,88,1878,313,2,9,7,489,496,0.496446700507614
LL_VLR_20,LL_1,2,Villarreal,La Liga,29,38,81,1,1,472,459,574,329,91,1946,312,1,5,3,491,437,0.529094827586207
LL_VLR_20,LL_1,3,Villarreal,La Liga,32,38,91,4,2,450,482,520,262,87,1819,370,1,4,5,357,375,0.487704918032787
LL_VLR_20,LL_1,4,Villarreal,La Liga,32,38,110,8,4,488,462,592,304,92,1697,348,1,6,5,474,357,0.570397111913357
LL_VLR_20,LL_1,5,Villarreal,La Liga,31,38,96,4,1,442,463,674,281,77,1547,396,1,8,6,492,399,0.552188552188552
PL_ARS_1,PL_1,1,Arsenal,Premier League,29,38,49,5,1,346,400,751,351,61,1838,252,4,3,5,504,594,0.459016393442623
PL_ARS_1,PL_1,2,Arsenal,Premier League,27,38,67,4,3,365,357,633,296,66,1861,311,1,6,6,463,572,0.447342995169082
PL_ARS_1,PL_1,3,Arsenal,Premier League,26,38,51,0,0,373,435,674,237,56,1984,343,1,5,3,486,559,0.465071770334928
PL_ARS_1,PL_1,4,Arsenal,Premier League,25,38,64,2,1,391,394,670,292,87,1752,348,1,3,9,503,499,0.501996007984032
PL_ARS_1,PL_1,5,Arsenal,Premier League,25,38,70,6,3,401,405,766,225,80,1436,348,0,3,2,471,465,0.503205128205128
PL_AST_2,PL_1,1,Aston Villa,Premier League,24,38,71,4,4,439,553,779,387,71,1906,282,1,6,6,728,665,0.522613065326633
PL_AST_2,PL_1,2,Aston Villa,Premier League,31,38,81,2,1,401,504,670,339,52,1850,382,2,6,2,538,561,0.489535941765241
PL_AST_2,PL_1,3,Aston Villa,Premier League,26,38,80,1,0,417,498,561,324,58,1847,338,4,6,4,442,465,0.487320837927233
PL_AST_2,PL_1,4,Aston Villa,Premier League,31,38,94,2,0,412,473,651,236,47,1619,311,4,2,4,334,363,0.479196556671449
PL_AST_2,PL_1,5,Aston Villa,Premier League,28,38,76,4,2,406,499,604,240,55,1418,372,0,3,6,378,423,0.471910112359551
PL_BOU_3,PL_1,3,Bournemouth,Premier League,31,38,68,0,0,391,365,509,353,38,1942,371,3,7,0,521,539,0.491509433962264
PL_BOU_3,PL_1,4,Bournemouth,Premier League,30,38,79,3,0,507,376,709,357,56,2013,410,1,7,3,582,671,0.464485235434956
PL_BOU_3,PL_1,5,Bournemouth,Premier League,29,38,97,3,0,525,400,832,351,70,1821,399,0,4,7,573,606,0.486005089058524
PL_BRE_4,PL_1,2,Brentford,Premier League,29,38,65,3,2,371,363,640,393,66,2061,342,2,5,6,717,728,0.496193771626298
PL_BRE_4,PL_1,3,Brentford,Premier League,25,38,57,1,1,354,399,661,341,72,1959,338,3,2,7,664,617,0.518345042935207
PL_BRE_4,PL_1,4,Brentford,Premier League,28,38,89,2,0,385,419,706,378,70,1892,399,0,2,3,632,607,0.510088781275222
PL_BRE_4,PL_1,5,Brentford,Premier League,28,38,62,1,0,320,339,674,285,63,1644,380,3,1,6,624,567,0.523929471032746
PL_BRI_5,PL_1,1,Brighton,Premier League,27,38,49,6,2,428,357,686,425,52,2040,334,2,7,7,531,574,0.480542986425339
PL_BRI_5,PL_1,2,Brighton,Premier League,26,38,72,2,0,393,355,728,358,53,2154,403,0,4,4,569,498,0.533270852858482
PL_BRI_5,PL_1,3,Brighton,Premier League,29,38,58,0,0,427,407,694,303,70,2013,340,6,8,4,444,387,0.534296028880866
PL_BRI_5,PL_1,4,Brighton,Premier League,30,38,90,3,0,414,454,671,288,84,1751,366,2,6,6,406,345,0.540612516644474
PL_BRI_5,PL_1,5,Brighton,Premier League,32,38,78,3,2,438,411,704,315,46,1624,431,2,9,6,518,463,0.528032619775739
PL_BUR_21,PL_1,1,Burnley,Premier League,25,38,48,0,0,384,389,772,416,80,2000,293,1,3,3,874,854,0.505787037037037
PL_BUR_21,PL_1,2,Burnley,Premier League,23,38,68,2,0,394,332,747,410,101,2027,324,2,5,2,827,733,0.530128205128205
PL_BUR_21,PL_1,4,Burnley,Premier League,31,38,77,7,3,429,353,550,280,76,1727,342,3,7,3,561,696,0.446300715990453
PL_CHE_6,PL_1,1,Chelsea,Premier League,27,38,51,3,1,433,364,749,382,79,1999,341,1,4,10,569,515,0.524907749077491
PL_CHE_6,PL_1,2,Chelsea,Premier League,26,38,63,1,0,409,392,745,347,69,2084,348,1,6,8,538,486,0.525390625
PL_CHE_6,PL_1,3,Chelsea,Premier League,32,38,81,3,2,397,462,693,341,74,2024,445,3,1,3,493,453,0.521141649048626
PL_CHE_6,PL_1,4,Chelsea,Premier League,32,38,109,4,2,446,451,558,298,85,1846,376,3,5,11,440,402,0.522565320665083
PL_CHE_6,PL_1,5,Chelsea,Premier League,29,38,101,2,1,436,444,663,272,65,1577,371,0,6,5,402,390,0.507575757575758
PL_CRY_7,PL_1,1,Crystal Palace,Premier League,24,38,56,2,1,409,436,533,396,67,1923,366,0,4,2,685,658,0.510052122114669
PL_CRY_7,PL_1,2,Crystal Palace,Premier League,24,38,69,1,1,414,481,643,333,63,2103,374,2,4,6,610,618,0.496742671009772
PL_CRY_7,PL_1,3,Crystal Palace,Premier League,26,38,82,3,2,446,479,591,359,58,2093,421,3,4,2,496,578,0.461824953445065
PL_CRY_7,PL_1,4,Crystal Palace,Premier League,26,38,73,2,2,457,427,583,323,72,1909,464,2,3,4,553,555,0.499097472924188
PL_CRY_7,PL_1,5,Crystal Palace,Premier League,29,38,80,4,3,417,403,605,334,74,1698,450,3,2,4,511,636,0.445510026155187
PL_EVE_8,PL_1,1,Everton,Premier League,29,38,59,2,0,386,392,662,392,65,2030,381,1,4,4,665,486,0.577758470894874
PL_EVE_8,PL_1,2,Everton,Premier League,33,38,82,6,2,368,388,653,365,53,2023,402,5,2,7,634,725,0.466519499632082
PL_EVE_8,PL_1,3,Everton,Premier League,28,38,81,2,1,396,382,704,390,64,2049,424,0,6,3,582,613,0.487029288702929
PL_EVE_8,PL_1,4,Everton,Premier League,26,38,82,1,1,457,361,752,358,89,1970,442,3,8,2,676,577,0.53950518754988
PL_EVE_8,PL_1,5,Everton,Premier League,26,38,82,2,1,430,384,682,345,81,1524,433,0,2,1,614,564,0.521222410865874
PL_FUL_9,PL_1,1,Fulham,Premier League,28,38,67,3,0,484,372,710,437,43,2010,329,1,7,5,649,625,0.509419152276295
PL_FUL_9,PL_1,3,Fulham,Premier League,29,38,80,1,0,411,405,769,340,60,1979,350,2,8,8,511,550,0.481621112158341
PL_FUL_9,PL_1,4,Fulham,Premier League,25,38,84,4,3,384,364,736,371,51,1837,384,4,8,2,487,509,0.488955823293173
PL_FUL_9,PL_1,5,Fulham,Premier League,26,38,80,2,0,432,359,894,302,43,1610,411,2,4,3,533,532,0.500469483568075
PL_IPS_10,PL_1,5,Ipswich Town,Premier League,32,38,93,5,4,430,404,505,303,52,1437,340,2,6,2,552,533,0.508755760368664
PL_LEE_24,PL_1,1,Leeds United,Premier League,23,38,61,1,0,432,410,786,397,76,2160,417,2,9,3,538,605,0.470691163604549
PL_LEE_24,PL_1,2,Leeds United,Premier League,29,38,101,3,0,469,368,648,395,63,2260,437,1,5,4,470,626,0.428832116788321
PL_LEE_24,PL_1,3,Leeds United,Premier League,29,38,89,3,2,467,405,653,392,60,2206,480,1,6,2,586,607,0.491198658843252
PL_LEI_11,PL_1,1,Leicester City,Premier League,27,38,61,0,0,413,421,649,438,71,2111,403,2,4,11,600,590,0.504201680672269
PL_LEI_11,PL_1,2,Leicester City,Premier League,28,38,55,1,0,356,396,556,367,60,2015,384,1,9,1,530,553,0.48938134810711
PL_LEI_11,PL_1,3,Leicester City,Premier League,28,38,63,2,2,410,397,496,367,83,2013,412,5,5,5,512,558,0.478504672897196
PL_LEI_11,PL_1,5,Leicester City,Premier League,32,38,87,0,0,420,393,621,327,63,1478,431,3,4,3,503,579,0.464879852125693
PL_LIV_12,PL_1,1,Liverpool,Premier League,28,38,40,0,0,396,316,862,347,65,2202,303,0,8,4,537,572,0.484220018034265
PL_LIV_12,PL_1,2,Liverpool,Premier League,27,38,50,1,0,363,286,897,340,63,2265,320,1,0,5,571,467,0.55009633911368
PL_LIV_12,PL_1,3,Liverpool,Premier League,28,38,57,1,0,405,321,799,333,84,2211,370,2,4,3,482,455,0.514407684098186
PL_LIV_12,PL_1,4,Liverpool,Premier League,30,38,69,5,2,463,376,817,292,100,2034,418,2,1,8,583,441,0.5693359375
PL_LIV_12,PL_1,5,Liverpool,Premier League,24,38,67,3,1,430,359,729,299,60,1621,391,2,2,6,406,368,0.524547803617571
PL_LUT_22,PL_1,4,Luton Town,Premier League,28,38,71,0,0,443,448,841,325,67,1868,368,4,4,2,635,631,0.501579778830964
PL_MCI_13,PL_1,1,Manchester City,Premier League,24,38,46,2,0,361,372,632,319,57,1946,271,1,10,7,479,417,0.534598214285714
PL_MCI_13,PL_1,2,Manchester City,Premier League,26,38,42,1,0,321,330,869,279,66,1967,284,0,1,7,482,397,0.54835039817975
PL_MCI_13,PL_1,3,Manchester City,Premier League,24,38,44,1,0,347,384,742,223,51,1866,272,1,3,9,438,364,0.546134663341646
PL_MCI_13,PL_1,4,Manchester City,Premier League,25,38,53,2,1,289,410,700,233,42,1734,305,1,3,8,325,288,0.530179445350734
PL_MCI_13,PL_1,5,Manchester City,Premier League,30,38,59,2,1,287,382,659,229,45,1437,299,2,4,4,310,334,0.481366459627329
PL_MUN_14,PL_1,1,Manchester Utd,Premier League,29,38,64,1,0,452,400,640,386,76,2124,311,2,4,9,546,413,0.569343065693431
PL_MUN_14,PL_1,2,Manchester Utd,Premier League,29,38,77,2,1,396,320,659,340,88,2071,358,3,5,3,555,443,0.556112224448898
PL_MUN_14,PL_1,3,Manchester Utd,Premier League,26,38,78,2,0,424,297,517,352,79,2190,400,1,3,2,465,434,0.517241379310345
PL_MUN_14,PL_1,4,Manchester Utd,Premier League,31,38,83,1,1,401,340,594,313,91,1851,409,1,7,6,436,450,0.492099322799097
PL_MUN_14,PL_1,5,Manchester Utd,Premier League,31,38,86,3,1,403,371,630,358,69,1736,493,2,4,4,486,488,0.498973305954826
PL_NEW_15,PL_1,1,Newcastle Utd,Premier League,27,38,65,3,2,388,420,652,362,58,1770,268,3,5,6,634,655,0.491854150504267
PL_NEW_15,PL_1,2,Newcastle Utd,Premier League,29,38,81,2,1,392,366,592,360,71,1835,383,2,6,1,677,619,0.522376543209877
PL_NEW_15,PL_1,3,Newcastle Utd,Premier League,27,38,61,1,0,406,399,740,333,71,2065,360,2,5,2,552,426,0.56441717791411
PL_NEW_15,PL_1,4,Newcastle Utd,Premier League,32,38,79,1,1,386,469,648,285,59,1836,391,1,5,9,453,418,0.520091848450057
PL_NEW_15,PL_1,5,Newcastle Utd,Premier League,24,38,68,1,0,394,450,705,270,71,1632,371,2,2,4,487,466,0.511017838405037
PL_NOR_25,PL_1,2,Norwich City,Premier League,28,38,57,1,1,356,431,568,381,55,1887,368,2,12,2,493,598,0.451879010082493
PL_NOT_16,PL_1,3,Nott'ham Forest,Premier League,33,38,84,0,0,445,390,530,349,67,1902,387,0,9,3,560,600,0.482758620689655
PL_NOT_16,PL_1,4,Nott'ham Forest,Premier League,33,38,82,3,2,428,371,595,331,77,1807,430,2,4,1,584,557,0.511831726555653
PL_NOT_16,PL_1,5,Nott'ham Forest,Premier League,23,38,90,2,2,401,419,621,322,91,1588,419,0,3,3,570,559,0.504871567759079
PL_SHE_23,PL_1,1,Sheffield Utd,Premier League,27,38,73,3,0,459,293,666,351,73,1802,356,3,4,3,718,798,0.473614775725594
PL_SHE_23,PL_1,4,Sheffield Utd,Premier League,35,38,101,5,3,423,318,428,348,64,1637,405,7,7,3,586,694,0.4578125
PL_SOU_17,PL_1,1,Southampton,Premier League,29,38,52,3,0,428,421,554,401,76,2010,419,1,9,4,527,713,0.425
PL_SOU_17,PL_1,2,Southampton,Premier League,25,38,65,2,1,402,363,711,446,42,2224,340,2,2,4,672,726,0.48068669527897
PL_SOU_17,PL_1,3,Southampton,Premier League,36,38,73,0,0,430,378,613,427,57,2130,426,5,3,3,551,611,0.474182444061962
PL_SOU_17,PL_1,5,Southampton,Premier League,36,38,89,3,0,459,421,548,305,49,1440,378,0,9,2,468,421,0.526434195725534
PL_TOT_18,PL_1,1,Tottenham,Premier League,24,38,57,2,2,440,468,526,342,45,1951,361,3,10,5,618,647,0.488537549407115
PL_TOT_18,PL_1,2,Tottenham,Premier League,25,38,69,1,1,386,406,632,355,62,1893,349,1,2,3,560,500,0.528301886792453
PL_TOT_18,PL_1,3,Tottenham,Premier League,29,38,77,3,1,424,353,719,340,67,1984,353,1,4,5,549,474,0.536656891495601
PL_TOT_18,PL_1,4,Tottenham,Premier League,29,38,92,4,2,425,510,710,355,83,1907,451,3,7,2,359,388,0.480589022757697
PL_TOT_18,PL_1,5,Tottenham,Premier League,31,38,72,1,1,446,483,752,322,63,1659,414,4,3,4,422,437,0.491268917345751
PL_WAT_26,PL_1,2,Watford,Premier League,30,38,63,3,3,442,352,610,444,53,2154,356,3,7,2,711,749,0.486986301369863
PL_WES_19,PL_1,1,West Ham,Premier League,24,38,50,3,1,375,354,775,437,74,2005,280,4,5,3,738,677,0.521554770318021
PL_WES_19,PL_1,2,West Ham,Premier League,25,38,52,3,2,323,276,802,374,59,1970,301,2,6,3,639,628,0.504340962904499
PL_WES_19,PL_1,3,West Ham,Premier League,25,38,44,0,0,362,316,768,408,62,2023,336,1,6,6,620,587,0.513670256835128
PL_WES_19,PL_1,4,West Ham,Premier League,26,38,82,3,3,390,392,661,361,71,1817,426,4,10,4,576,570,0.50261780104712
PL_WES_19,PL_1,5,West Ham,Premier League,27,38,82,3,2,443,397,613,331,73,1558,388,3,3,2,587,560,0.51176983435048
PL_WES_27,PL_1,1,West Brom,Premier League,30,38,51,4,0,404,412,604,435,75,1963,328,3,11,4,709,771,0.479054054054054
PL_WOL_20,PL_1,1,Wolves,Premier League,27,38,55,1,1,426,383,775,432,37,1899,335,3,8,3,576,596,0.491467576791809
PL_WOL_20,PL_1,2,Wolves,Premier League,26,38,62,2,2,366,335,587,389,61,2104,377,1,10,1,461,490,0.484752891692955
